district,province,records,years,avg_asthma_live_discharges,avg_bronchitis_live_discharges,avg_asthma_deaths,avg_bronchitis_deaths,avg_asthma_cfr,avg_bronchitis_cfr
Matara,Southern,132,2014-2024,5086.545454545455,783.8181818181819,20.90909090909091,21.0,45.778181818181814,2.668181818181818
