target,district_value,national_avg,difference
asthma_live_discharges,5086.545454545455,5901.8436363636365,-815.2981818181815
bronchitis_live_discharges,783.8181818181819,1374.6036363636363,-590.7854545454544
asthma_deaths,20.90909090909091,20.003636363636364,0.9054545454545462
bronchitis_deaths,21.0,44.86545454545454,-23.86545454545454
asthma_cfr,45.77818181818182,12.96261818181818,32.81556363636364
bronchitis_cfr,2.668181818181818,234.0098909090909,-231.3417090909091
