target,district_value,national_avg,difference
asthma_live_discharges,3135.2727272727275,5901.8436363636365,-2766.570909090909
bronchitis_live_discharges,884.6363636363636,1374.6036363636363,-489.96727272727264
asthma_deaths,8.272727272727273,20.003636363636364,-11.73090909090909
bronchitis_deaths,34.18181818181818,44.86545454545454,-10.68363636363636
asthma_cfr,0.25545454545454543,12.96261818181818,-12.707163636363633
bronchitis_cfr,3.896363636363637,234.0098909090909,-230.11352727272725
