district,target,feature,correlation
Monaragala,asthma_live_discharges,no2_ug_m3,-0.30916571856463826
Monaragala,asthma_live_discharges,pm2.5_ug_m3,-0.08665743545633145
Monaragala,asthma_live_discharges,vim_anomaly,-0.03491654949121713
Monaragala,asthma_live_discharges,so2_ug_m3,-0.030126092347218494
Monaragala,asthma_live_discharges,vim,-0.02403153828516203
Monaragala,asthma_live_discharges,frp_total,0.07166912307143612
Monaragala,asthma_live_discharges,carbon_gross_emissions_yearly,0.07928914238262032
Monaragala,asthma_live_discharges,tc_loss_ha,0.11514736097750707
Monaragala,bronchitis_live_discharges,frp_total,-0.09991336717345084
Monaragala,bronchitis_live_discharges,so2_ug_m3,-0.035009736244915976
Monaragala,bronchitis_live_discharges,pm2.5_ug_m3,0.02103615659471602
Monaragala,bronchitis_live_discharges,vim,0.024443788120254235
Monaragala,bronchitis_live_discharges,vim_anomaly,0.045312109025900674
Monaragala,bronchitis_live_discharges,no2_ug_m3,0.12451941313218955
Monaragala,bronchitis_live_discharges,tc_loss_ha,0.3631599453631513
Monaragala,bronchitis_live_discharges,carbon_gross_emissions_yearly,0.37574519344881696
Monaragala,asthma_deaths,carbon_gross_emissions_yearly,-0.38210354936922064
Monaragala,asthma_deaths,tc_loss_ha,-0.35291963439214463
Monaragala,asthma_deaths,no2_ug_m3,-0.16647586172827192
Monaragala,asthma_deaths,pm2.5_ug_m3,-0.008909744462117087
Monaragala,asthma_deaths,so2_ug_m3,0.009936991582558383
Monaragala,asthma_deaths,vim,0.0326444744774679
Monaragala,asthma_deaths,vim_anomaly,0.05043419830698567
Monaragala,asthma_deaths,frp_total,0.10076972348611639
Monaragala,bronchitis_deaths,frp_total,-0.021655615589836266
Monaragala,bronchitis_deaths,so2_ug_m3,0.034315478614271304
Monaragala,bronchitis_deaths,vim,0.047195278710183475
Monaragala,bronchitis_deaths,pm2.5_ug_m3,0.049412735254074816
Monaragala,bronchitis_deaths,no2_ug_m3,0.06290690071191814
Monaragala,bronchitis_deaths,vim_anomaly,0.07948968551308004
Monaragala,bronchitis_deaths,tc_loss_ha,0.3406206189681014
Monaragala,bronchitis_deaths,carbon_gross_emissions_yearly,0.3668851084667337
Monaragala,asthma_cfr,tc_loss_ha,-0.3965704165863682
Monaragala,asthma_cfr,carbon_gross_emissions_yearly,-0.3792056103733794
Monaragala,asthma_cfr,frp_total,-0.007758096442171996
Monaragala,asthma_cfr,pm2.5_ug_m3,-0.0063447618609874645
Monaragala,asthma_cfr,so2_ug_m3,0.03083238133143948
Monaragala,asthma_cfr,vim,0.06425650612554892
Monaragala,asthma_cfr,no2_ug_m3,0.08534291249375628
Monaragala,asthma_cfr,vim_anomaly,0.1036444184714696
Monaragala,bronchitis_cfr,no2_ug_m3,-0.14904287566882626
Monaragala,bronchitis_cfr,vim_anomaly,-0.0603426852650805
Monaragala,bronchitis_cfr,vim,-0.0316030583270364
Monaragala,bronchitis_cfr,carbon_gross_emissions_yearly,-0.005712305816147881
Monaragala,bronchitis_cfr,tc_loss_ha,0.014045793044720003
Monaragala,bronchitis_cfr,so2_ug_m3,0.046121879846506675
Monaragala,bronchitis_cfr,pm2.5_ug_m3,0.08326943561265364
Monaragala,bronchitis_cfr,frp_total,0.1356816294785044
