metric,district_value,national_avg,difference
pm2.5_ug_m3,13.63025572293182,16.509129603420604,-2.8788738804887846
frp_total,362.47340909090906,120.27140909090907,242.202
tc_loss_ha,566.2727272727273,473.34545454545446,92.9272727272728
vim,0.7250441919242424,0.6777352525257576,0.047308939398484795
asthma_live_discharges,5417.545454545455,5901.8436363636365,-484.29818181818155
