target,district_value,national_avg,difference
asthma_live_discharges,7824.090909090909,5901.8436363636365,1922.2472727272725
bronchitis_live_discharges,2019.090909090909,1374.6036363636363,644.4872727272727
asthma_deaths,6.7272727272727275,20.003636363636364,-13.276363636363637
bronchitis_deaths,29.09090909090909,44.86545454545454,-15.77454545454545
asthma_cfr,0.08818181818181818,12.96261818181818,-12.874436363636361
bronchitis_cfr,1.4445454545454546,234.0098909090909,-232.56534545454545
