district,province,records,years,avg_area_ha,avg_pm2.5_ug_m3,avg_frp_total,avg_vim,avg_tc_loss_ha,avg_asthma_live_discharges,avg_bronchitis_live_discharges
Matale,Central,132,2014-2024,206947.0,14.899688858492423,72.63772727272728,0.7400744949545455,505.90909090909093,3144.7272727272725,1890.4545454545455
