,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.49316029206335465,0.4379828367147554,0.5299213509150206,-0.45379749666315433,0.13333605836891152,0.03422528026561876,-0.1397982377982862,-0.02463324408094995,0.01011207162885391,0.03174823065196584,0.06148743843225025,0.06392964669162703,0.27059770633563507,0.24932018730655656,0.05128312199782768,0.06127607250919843,-0.000672055657942343,-0.7876874590107928,-0.7921000737199381,-0.7829006940866903
bronchitis_live_discharges,0.49316029206335465,1.0,-0.04606624978310701,0.06512796740074146,-0.4991757339398103,-0.651996660422529,-0.15643443068701723,-0.0639381936035451,-0.041909964435038076,0.01738645270406658,0.006298263146135264,0.03655652000248239,0.03865134896191454,0.19940430637935863,0.1882149250157049,0.021197900445713087,0.026062683666407682,0.000865044170870866,-0.35987159520958445,-0.3457164331381567,-0.372664191398322
asthma_deaths,0.4379828367147554,-0.04606624978310701,1.0,0.7659931122995521,0.5371853790142159,0.5871442131263406,0.2379945026444649,0.06777017162909493,0.026726663309706484,-0.11672066408228542,0.0004005406464073741,-0.030277667560829082,-0.02921589482504519,0.2674604923047266,0.27098957645336774,0.028085241673668545,0.033249853672896804,-0.0012852699615608625,0.02950994815193865,0.017242800032262803,0.04084695027273534
bronchitis_deaths,0.5299213509150206,0.06512796740074146,0.7659931122995521,1.0,0.14307817091670455,0.46873805172284655,0.13498802539040877,0.07388077334037456,0.016115172169030037,-0.09815086977694723,-0.009691212011020025,-0.010652861135570938,-0.00941321069627159,-0.06576428318405877,-0.06987807940495802,-0.028007245538297667,-0.03323556421692254,-0.00365343954830579,0.036385264981453204,0.023835446576150224,0.04797800394783577
asthma_cfr,-0.45379749666315433,-0.4991757339398103,0.5371853790142159,0.14307817091670455,1.0,0.40226327880700113,0.18850293465011472,0.14890010055503153,0.031022371744638986,-0.15287213990758122,-0.055896230545458794,-0.08990243496269162,-0.09146157267209339,0.057979575622913504,0.0787987432513786,0.016820626963149673,0.022329930449015996,-0.0019719870033321012,0.6005578848087302,0.5904334491682155,0.6094030912393779
bronchitis_cfr,0.13333605836891152,-0.651996660422529,0.5871442131263406,0.46873805172284655,0.40226327880700113,1.0,0.1840872530753153,0.043802197818811596,0.02906177998209322,-0.031105210493911867,0.03238663356914691,-0.000508659795858723,-0.0015132065459638967,0.06795905170132356,0.06820963962168712,-0.006826973241825091,-0.007534147383152647,-0.0019188141839548039,0.04204811096461481,0.02777227523624723,0.055234652247169135
pm2.5_ug_m3,0.03422528026561876,-0.15643443068701723,0.2379945026444649,0.13498802539040877,0.18850293465011472,0.1840872530753153,1.0,-0.3454699741245725,0.3438826218845626,-0.05735197763157125,-0.02642412775301626,-0.06628549802028405,-0.06631322248624423,0.1639168895647281,0.16803089031457513,-0.1066903905984734,0.03243738518489252,-0.25685496376566275,0.058685048182005865,0.05707345322916942,0.06012578662307701
no2_ug_m3,-0.1397982377982862,-0.0639381936035451,0.06777017162909493,0.07388077334037456,0.14890010055503153,0.043802197818811596,-0.3454699741245725,1.0,-0.49933756294607545,0.17917985386115148,0.28996651159639747,0.3959498733923417,0.399993606385143,-0.10184309442055449,-0.09617336386304072,0.4268666874078965,0.16847786636378556,0.5533411453486048,0.22429305170461644,0.2231140455654844,0.2251860513424909
so2_ug_m3,-0.02463324408094995,-0.041909964435038076,0.026726663309706484,0.016115172169030037,0.031022371744638986,0.02906177998209322,0.3438826218845626,-0.49933756294607545,1.0,-0.2604235913388633,-0.28322670877952766,-0.5032864804611783,-0.5091630432925791,-0.006306181056333366,-0.005611323540313468,-0.36747849316494124,-0.15398665489164404,-0.4615954376720504,0.03508295833629274,0.03487728429130185,0.03524232993018249
frp_total,0.01011207162885391,0.01738645270406658,-0.11672066408228542,-0.09815086977694723,-0.15287213990758122,-0.031105210493911867,-0.05735197763157125,0.17917985386115148,-0.2604235913388633,1.0,0.5834083696779009,0.5197640673938317,0.5160778834807891,0.09139263884862073,0.08978868481324657,-0.036219402526483,0.012085000619626638,-0.08731720816706212,-0.07122141252408826,-0.06517080439596507,-0.07676293037889989
frp_mean,0.03174823065196584,0.006298263146135264,0.0004005406464073741,-0.009691212011020025,-0.055896230545458794,0.03238663356914691,-0.02642412775301626,0.28996651159639747,-0.28322670877952766,0.5834083696779009,1.0,0.8487324691648029,0.8394272809054205,0.044713146353308406,0.04512016233713665,0.009099106432968122,0.08683939520636051,-0.11647284734625529,-0.017077796139901125,-0.015303981850846056,-0.018705739145175967
brightness,0.06148743843225025,0.03655652000248239,-0.030277667560829082,-0.010652861135570938,-0.08990243496269162,-0.000508659795858723,-0.06628549802028405,0.3959498733923417,-0.5032864804611783,0.5197640673938317,0.8487324691648029,1.0,0.9994760440760273,0.07793494975413177,0.07723514559395865,0.09719666058259514,0.15238812968284587,-0.051179615272536755,-0.06324431957621893,-0.06197716181287497,-0.0643619541474464
bright_t31,0.06392964669162703,0.03865134896191454,-0.02921589482504519,-0.00941321069627159,-0.09146157267209339,-0.0015132065459638967,-0.06631322248624423,0.399993606385143,-0.5091630432925791,0.5160778834807891,0.8394272809054205,0.9994760440760273,1.0,0.07766769356859457,0.07694508735770647,0.10467192200922704,0.15929818247924707,-0.04779890872435884,-0.06466335340081066,-0.06345801682402173,-0.06572246247433748
tc_loss_ha,0.27059770633563507,0.19940430637935863,0.2674604923047266,-0.06576428318405877,0.057979575622913504,0.06795905170132356,0.1639168895647281,-0.10184309442055449,-0.006306181056333366,0.09139263884862073,0.044713146353308406,0.07793494975413177,0.07766769356859457,1.0,0.9994997356735722,-0.008714440118607211,-0.006494062536515722,0.0003617175925361575,-0.31365105838173174,-0.3013892657411358,-0.3247308391812275
carbon_gross_emissions_yearly,0.24932018730655656,0.1882149250157049,0.27098957645336774,-0.06987807940495802,0.0787987432513786,0.06820963962168712,0.16803089031457513,-0.09617336386304072,-0.005611323540313468,0.08978868481324657,0.04512016233713665,0.07723514559395865,0.07694508735770647,0.9994997356735722,1.0,-0.010108726971671863,-0.008264656068905583,0.0004515195245286619,-0.2881146640344883,-0.2758868357102309,-0.2991856545063301
vim,0.05128312199782768,0.021197900445713087,0.028085241673668545,-0.028007245538297667,0.016820626963149673,-0.006826973241825091,-0.1066903905984734,0.4268666874078965,-0.36747849316494124,-0.036219402526483,0.009099106432968122,0.09719666058259514,0.10467192200922704,-0.008714440118607211,-0.010108726971671863,1.0,0.8509716718543637,0.5611833881651179,-0.08673776313020166,-0.08856071894607606,-0.08497213230672744
vim_anomaly,0.06127607250919843,0.026062683666407682,0.033249853672896804,-0.03323556421692254,0.022329930449015996,-0.007534147383152647,0.03243738518489252,0.16847786636378556,-0.15398665489164404,0.012085000619626638,0.08683939520636051,0.15238812968284587,0.15929818247924707,-0.006494062536515722,-0.008264656068905583,0.8509716718543637,1.0,0.04359087462299093,-0.10519786379898907,-0.10725003021885333,-0.10320352366698769
vim_climatology,-0.000672055657942343,0.000865044170870866,-0.0012852699615608625,-0.00365343954830579,-0.0019719870033321012,-0.0019188141839548039,-0.25685496376566275,0.5533411453486048,-0.4615954376720504,-0.08731720816706212,-0.11647284734625529,-0.051179615272536755,-0.04779890872435884,0.0003617175925361575,0.0004515195245286619,0.5611833881651179,0.04359087462299093,1.0,0.0001814167650757136,0.00020304923158881192,0.00016121729957133867
total_population_1k,-0.7876874590107928,-0.35987159520958445,0.02950994815193865,0.036385264981453204,0.6005578848087302,0.04204811096461481,0.058685048182005865,0.22429305170461644,0.03508295833629274,-0.07122141252408826,-0.017077796139901125,-0.06324431957621893,-0.06466335340081066,-0.31365105838173174,-0.2881146640344883,-0.08673776313020166,-0.10519786379898907,0.0001814167650757136,1.0,0.9995024475033789,0.999573088621683
male_population_1k,-0.7921000737199381,-0.3457164331381567,0.017242800032262803,0.023835446576150224,0.5904334491682155,0.02777227523624723,0.05707345322916942,0.2231140455654844,0.03487728429130185,-0.06517080439596507,-0.015303981850846056,-0.06197716181287497,-0.06345801682402173,-0.3013892657411358,-0.2758868357102309,-0.08856071894607606,-0.10725003021885333,0.00020304923158881192,0.9995024475033789,1.0,0.9981542005982679
female_population_1k,-0.7829006940866903,-0.372664191398322,0.04084695027273534,0.04797800394783577,0.6094030912393779,0.055234652247169135,0.06012578662307701,0.2251860513424909,0.03524232993018249,-0.07676293037889989,-0.018705739145175967,-0.0643619541474464,-0.06572246247433748,-0.3247308391812275,-0.2991856545063301,-0.08497213230672744,-0.10320352366698769,0.00016121729957133867,0.999573088621683,0.9981542005982679,1.0
