metric,district_value,national_avg,difference
pm2.5_ug_m3,20.576917654681818,16.509129603420604,4.067788051261214
frp_total,68.68234848484849,120.27140909090907,-51.589060606060585
tc_loss_ha,113.18181818181819,473.34545454545446,-360.1636363636363
vim,0.530224747469697,0.6777352525257576,-0.14751050505606056
asthma_live_discharges,1178.7272727272727,5901.8436363636365,-4723.1163636363635
