,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,vim,vim_anomaly,tc_loss_ha,frp_total,carbon_gross_emissions_yearly,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
pm2.5_ug_m3,1.0,0.12803456101440527,0.46165704623293397,-0.16043152598144358,-0.19797774138081256,0.12245913021224065,0.024696542555641018,0.12365585903004611,0.0898945976687558,0.1054001102127477,-0.05814390297636668,-0.01646768939978565,-0.04211195094029614,-0.07261878513912345
no2_ug_m3,0.12803456101440527,1.0,0.6495603135375289,-0.46800132562760954,0.1372481337270221,-0.03271023659979981,0.30385878974637087,-0.044083495969111396,0.1299420305363114,0.18171222730807884,-0.12094486037438251,0.13118082754789565,-0.13281256574247527,-0.009540933035118604
so2_ug_m3,0.46165704623293397,0.6495603135375289,1.0,-0.3908499910040565,0.09010903020050477,-0.02609995403876466,0.15803557088475442,-0.02171459962204291,-0.033174117897741315,0.023895114341233738,-0.06055753470050814,0.016040513287271994,-0.035098870704316054,0.0012200749261795376
vim,-0.16043152598144358,-0.46800132562760954,-0.3908499910040565,1.0,0.5132686471491611,-0.206035942934128,-0.47103938871240836,-0.20462518051210116,0.005841192935709602,0.04826505779310239,-0.10968455252980025,0.05645010799908096,-0.1022899875914099,0.026867057660435307
vim_anomaly,-0.19797774138081256,0.1372481337270221,0.09010903020050477,0.5132686471491611,1.0,-0.2979354424599893,-0.15452945033494794,-0.29614241851305306,0.014305091516572473,0.0720506646971168,-0.15841959536416403,0.08616029913771804,-0.1494241190000313,0.04723014621948108
tc_loss_ha,0.12245913021224065,-0.03271023659979981,-0.02609995403876466,-0.206035942934128,-0.2979354424599893,1.0,0.2179703004168359,0.9949235160824257,0.038215100909934775,-0.2543807295294205,0.5010233145902285,-0.3441211767129164,0.4492750412782954,-0.11471960390731671
frp_total,0.024696542555641018,0.30385878974637087,0.15803557088475442,-0.47103938871240836,-0.15452945033494794,0.2179703004168359,1.0,0.20943393081125378,0.10185048629459019,-0.0151027800069399,0.17737433566381544,-0.05998044342406505,0.12949233113189204,-0.04397412316712435
carbon_gross_emissions_yearly,0.12365585903004611,-0.044083495969111396,-0.02171459962204291,-0.20462518051210116,-0.29614241851305306,0.9949235160824257,0.20943393081125378,1.0,-0.03332148475312601,-0.3086428828623377,0.5362923366691409,-0.3650010647577136,0.5087597975032063,-0.07360768238795044
asthma_live_discharges,0.0898945976687558,0.1299420305363114,-0.033174117897741315,0.005841192935709602,0.014305091516572473,0.038215100909934775,0.10185048629459019,-0.03332148475312601,1.0,0.7475760291729427,-0.1937380150579162,0.35744045055821716,-0.40173696225096767,-0.14976054537947
bronchitis_live_discharges,0.1054001102127477,0.18171222730807884,0.023895114341233738,0.04826505779310239,0.0720506646971168,-0.2543807295294205,-0.0151027800069399,-0.3086428828623377,0.7475760291729427,1.0,-0.6329753878119929,0.7209658173500778,-0.6981935905677147,0.0037029335138585398
asthma_deaths,-0.05814390297636668,-0.12094486037438251,-0.06055753470050814,-0.10968455252980025,-0.15841959536416403,0.5010233145902285,0.17737433566381544,0.5362923366691409,-0.1937380150579162,-0.6329753878119929,1.0,-0.3765157144271724,0.956083010274047,0.28801088490469534
bronchitis_deaths,-0.01646768939978565,0.13118082754789565,0.016040513287271994,0.05645010799908096,0.08616029913771804,-0.3441211767129164,-0.05998044342406505,-0.3650010647577136,0.35744045055821716,0.7209658173500778,-0.3765157144271724,1.0,-0.34851049894684744,0.6445527200771585
asthma_cfr,-0.04211195094029614,-0.13281256574247527,-0.035098870704316054,-0.1022899875914099,-0.1494241190000313,0.4492750412782954,0.12949233113189204,0.5087597975032063,-0.40173696225096767,-0.6981935905677147,0.956083010274047,-0.34851049894684744,1.0,0.39972242100254834
bronchitis_cfr,-0.07261878513912345,-0.009540933035118604,0.0012200749261795376,0.026867057660435307,0.04723014621948108,-0.11471960390731671,-0.04397412316712435,-0.07360768238795044,-0.14976054537947,0.0037029335138585398,0.28801088490469534,0.6445527200771585,0.39972242100254834,1.0
