district,province,records,years,avg_asthma_live_discharges,avg_bronchitis_live_discharges,avg_asthma_deaths,avg_bronchitis_deaths,avg_asthma_cfr,avg_bronchitis_cfr
Anuradhapura,North Central,132,2014-2024,6336.181818181818,1629.1818181818182,18.90909090909091,63.63636363636363,0.29727272727272736,339.6454545454545
