district,province,records,years,avg_asthma_live_discharges,avg_bronchitis_live_discharges,avg_asthma_deaths,avg_bronchitis_deaths,avg_asthma_cfr,avg_bronchitis_cfr
Badulla,Uva,132,2014-2024,5588.090909090909,2532.818181818182,21.09090909090909,88.9090909090909,52.79363636363636,3.4990909090909095
