month,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
January,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
February,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
March,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
April,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
May,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
June,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
July,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
August,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
September,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
October,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
November,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
December,3795.5454545454545,349.27272727272725,19.818181818181817,9.272727272727273,0.5945454545454546,5.473636363636364
