target,district_value,national_avg,difference
asthma_live_discharges,7026.545454545455,5901.8436363636365,1124.7018181818185
bronchitis_live_discharges,784.9090909090909,1374.6036363636363,-589.6945454545454
asthma_deaths,9.636363636363637,20.003636363636364,-10.367272727272727
bronchitis_deaths,32.18181818181818,44.86545454545454,-12.68363636363636
asthma_cfr,10.335454545454546,12.96261818181818,-2.6271636363636333
bronchitis_cfr,9.08909090909091,234.0098909090909,-224.92079999999999
