,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.018633733946050147,0.3913103755488155,0.34433312994993776,-0.8257289825371508,0.24611107319854905,-0.059214869571284995,0.026208791095668118,-0.07697747175505028,0.10393989479653609,0.09740490766864439,0.11005812698711909,0.10874020624077232,0.30988510738530434,0.32066336879908025,-0.18387804019626272,-0.2491018115092775,-0.00030117706455852917,-0.5028434441999939,-0.4962002454531587,-0.5078814434636659
bronchitis_live_discharges,0.018633733946050147,1.0,-0.36008787236369927,0.03648628158432259,0.15802098577013546,-0.7561228390020929,0.05348371040590889,0.07472236390781807,-0.0123925436190089,-0.22707637573667072,-0.13518182849075147,-0.12399516127653104,-0.12100020678673096,0.1339248254221246,0.1661206984019474,0.14653855472303967,0.19784173717797945,0.002106136351207185,0.397335959905682,0.40493424357938634,0.38996349963803345
asthma_deaths,0.3913103755488155,-0.36008787236369927,1.0,0.5626254652590847,-0.03250608622369651,0.5290962017457574,-0.023392428970312185,-0.05990506977154503,-0.022695505571860664,0.05773298190732131,-0.011304971965283853,-0.08349419398234786,-0.0889583663362906,-0.1481460485785396,-0.16353973567340685,-0.06441600288210421,-0.08020267981588958,-0.005594511757279616,-0.5439589987468069,-0.5608850312282634,-0.5281008688355198
bronchitis_deaths,0.34433312994993776,0.03648628158432259,0.5626254652590847,1.0,-0.07713929948373485,0.21481391155637095,-0.10537655113064022,-0.02740179782886913,-0.043470143929125384,-0.009952509685518198,-0.004485931225089252,-0.060377806951590195,-0.06259619264319966,-0.11419828893074957,-0.12013586787258292,0.02686993512562055,0.04726910523604046,-0.00936010422544486,-0.4481123009441013,-0.45315421470494865,-0.44291482444289754
asthma_cfr,-0.8257289825371508,0.15802098577013546,-0.03250608622369651,-0.07713929948373485,1.0,-0.11328176585709873,0.157242796531163,-0.008581508444056314,0.07967903172228878,-0.11063542176719221,-0.14826908262942606,-0.18478412964968158,-0.18466970974548497,-0.24301224249147113,-0.2482387380502468,0.19974015664637165,0.27488484106136973,-0.0028554773390585607,0.3543526841914076,0.33533462207628123,0.37057217075355026
bronchitis_cfr,0.24611107319854905,-0.7561228390020929,0.5290962017457574,0.21481391155637095,-0.11328176585709873,1.0,0.02095850090997891,-0.04612413973419812,0.00854507420065505,0.25675322296508774,0.05166737624119065,0.0446301596807455,0.043384629098701145,-0.03325284620663813,-0.04522509727209101,-0.11393478506454063,-0.15231784013061148,-0.00338735327381493,-0.5323426495462487,-0.5554995720452297,-0.510997535984075
pm2.5_ug_m3,-0.059214869571284995,0.05348371040590889,-0.023392428970312185,-0.10537655113064022,0.157242796531163,0.02095850090997891,1.0,0.23559850134207885,0.4461885293516098,-0.0057637640822627255,0.040325125938517094,0.025279188628717107,0.023131786958305256,0.05496804253204927,0.05856206059289303,-0.3050786536091484,-0.24254682572211855,-0.15166298182172014,0.08230276072821881,0.07516247989833454,0.0884763323456116
no2_ug_m3,0.026208791095668118,0.07472236390781807,-0.05990506977154503,-0.02740179782886913,-0.008581508444056314,-0.04612413973419812,0.23559850134207885,1.0,0.8304548369766268,0.08028699782463035,0.1646139262647644,0.24989553895161914,0.2456135090893785,0.16645409794400337,0.16762028147518304,-0.5490047777660351,0.016533888975397436,-0.6646138504984715,-0.07127598592416716,-0.06989830770884957,-0.07237542176598975
so2_ug_m3,-0.07697747175505028,-0.0123925436190089,-0.022695505571860664,-0.043470143929125384,0.07967903172228878,0.00854507420065505,0.4461885293516098,0.8304548369766268,1.0,-0.07627276337119857,0.05634822173318189,0.17263126360438208,0.16439903577911708,-0.001674059520415229,-0.0009741542618997005,-0.4141310277735101,0.07198849863743674,-0.5548649632810458,0.025783857793503635,0.0220897958178912,0.029005597175743927
frp_total,0.10393989479653609,-0.22707637573667072,0.05773298190732131,-0.009952509685518198,-0.11063542176719221,0.25675322296508774,-0.0057637640822627255,0.08028699782463035,-0.07627276337119857,1.0,0.5589596986981639,0.364810468988023,0.3630512038171235,0.018968347217274847,0.012700681962069915,-0.3356135866508082,-0.18099975685002584,-0.24011106415652014,-0.11712180327899206,-0.11879138145981118,-0.11545248019881686
