district,province,records,years,avg_asthma_live_discharges,avg_bronchitis_live_discharges,avg_asthma_deaths,avg_bronchitis_deaths,avg_asthma_cfr,avg_bronchitis_cfr
Jaffna,Northern,132,2014-2024,7026.545454545455,784.9090909090909,9.636363636363637,32.18181818181818,10.335454545454542,9.08909090909091
