district,province,records,years,avg_area_ha,avg_pm2.5_ug_m3,avg_frp_total,avg_vim,avg_tc_loss_ha,avg_asthma_live_discharges,avg_bronchitis_live_discharges
Mullaitivu,Northern,132,2014-2024,256431.0,19.52604565006818,97.98530303030302,0.6798068181893939,701.2727272727273,1106.8181818181818,169.54545454545453
