metric,district_value,national_avg,difference
pm2.5_ug_m3,19.52604565006818,16.509129603420604,3.0169160466475766
frp_total,97.98530303030303,120.27140909090907,-22.286106060606045
tc_loss_ha,701.2727272727273,473.34545454545446,227.9272727272728
vim,0.6798068181893939,0.6777352525257576,0.00207156566363631
asthma_live_discharges,1106.8181818181818,5901.8436363636365,-4795.0254545454545
