metric,district_value,national_avg,difference
pm2.5_ug_m3,18.775578496227272,16.509129603420604,2.266448892806668
frp_total,121.27992424242424,120.27140909090907,1.0085151515151694
tc_loss_ha,1040.1818181818182,473.34545454545446,566.8363636363638
vim,0.7053276515151515,0.6777352525257576,0.027592398989393918
asthma_live_discharges,997.4545454545455,5901.8436363636365,-4904.3890909090915
