,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,vim,vim_anomaly,tc_loss_ha,frp_total,carbon_gross_emissions_yearly,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
pm2.5_ug_m3,1.0,0.23559850134207885,0.4461885293516098,-0.3050786536091484,-0.24254682572211855,0.05496804253204927,-0.0057637640822627255,0.05856206059289303,-0.05921486957128498,0.05348371040590889,-0.023392428970312216,-0.10537655113064026,0.157242796531163,0.02095850090997884
no2_ug_m3,0.23559850134207885,1.0,0.8304548369766268,-0.5490047777660351,0.016533888975397436,0.16645409794400337,0.08028699782463035,0.16762028147518304,0.02620879109566814,0.0747223639078181,-0.05990506977154502,-0.02740179782886912,-0.008581508444056305,-0.04612413973419815
so2_ug_m3,0.4461885293516098,0.8304548369766268,1.0,-0.4141310277735101,0.07198849863743674,-0.001674059520415229,-0.07627276337119857,-0.0009741542618997005,-0.07697747175505022,-0.012392543619008916,-0.022695505571860647,-0.043470143929125384,0.07967903172228878,0.008545074200655025
vim,-0.3050786536091484,-0.5490047777660351,-0.4141310277735101,1.0,0.5620184121347431,-0.1017512668951637,-0.3356135866508082,-0.09540800096595753,-0.1838780401962627,0.1465385547230396,-0.0644160028821042,0.026869935125620636,0.19974015664637168,-0.11393478506454065
vim_anomaly,-0.24254682572211855,0.016533888975397436,0.07198849863743674,0.5620184121347431,1.0,-0.14463291986553087,-0.18099975685002584,-0.1364254174155708,-0.2491018115092775,0.19784173717797945,-0.0802026798158896,0.04726910523604048,0.27488484106136973,-0.15231784013061148
tc_loss_ha,0.05496804253204927,0.16645409794400337,-0.001674059520415229,-0.1017512668951637,-0.14463291986553087,1.0,0.01896834721727486,0.998285962867067,0.30988510738530434,0.1339248254221246,-0.14814604857853952,-0.11419828893074961,-0.2430122424914712,-0.03325284620663813
frp_total,-0.0057637640822627255,0.08028699782463035,-0.07627276337119857,-0.3356135866508082,-0.18099975685002584,0.01896834721727486,1.0,0.012700681962069915,0.10393989479653609,-0.22707637573667067,0.05773298190732132,-0.009952509685518184,-0.11063542176719221,0.25675322296508774
carbon_gross_emissions_yearly,0.05856206059289303,0.16762028147518304,-0.0009741542618997005,-0.09540800096595753,-0.1364254174155708,0.998285962867067,0.012700681962069915,1.0,0.3206633687990801,0.16612069840194732,-0.16353973567340674,-0.12013586787258307,-0.2482387380502468,-0.045225097272091
asthma_live_discharges,-0.05921486957128498,0.02620879109566814,-0.07697747175505022,-0.1838780401962627,-0.2491018115092775,0.30988510738530434,0.10393989479653609,0.3206633687990801,1.0,0.018633733946050147,0.3913103755488155,0.34433312994993776,-0.8257289825371508,0.24611107319854905
bronchitis_live_discharges,0.05348371040590889,0.0747223639078181,-0.012392543619008916,0.1465385547230396,0.19784173717797945,0.1339248254221246,-0.22707637573667067,0.16612069840194732,0.018633733946050147,1.0,-0.36008787236369927,0.03648628158432259,0.15802098577013546,-0.7561228390020929
asthma_deaths,-0.023392428970312216,-0.05990506977154502,-0.022695505571860647,-0.0644160028821042,-0.0802026798158896,-0.14814604857853952,0.05773298190732132,-0.16353973567340674,0.3913103755488155,-0.36008787236369927,1.0,0.5626254652590847,-0.03250608622369651,0.5290962017457574
bronchitis_deaths,-0.10537655113064026,-0.02740179782886912,-0.043470143929125384,0.026869935125620636,0.04726910523604048,-0.11419828893074961,-0.009952509685518184,-0.12013586787258307,0.34433312994993776,0.03648628158432259,0.5626254652590847,1.0,-0.07713929948373485,0.21481391155637095
asthma_cfr,0.157242796531163,-0.008581508444056305,0.07967903172228878,0.19974015664637168,0.27488484106136973,-0.2430122424914712,-0.11063542176719221,-0.2482387380502468,-0.8257289825371508,0.15802098577013546,-0.03250608622369651,-0.07713929948373485,1.0,-0.11328176585709873
bronchitis_cfr,0.02095850090997884,-0.04612413973419815,0.008545074200655025,-0.11393478506454065,-0.15231784013061148,-0.03325284620663813,0.25675322296508774,-0.045225097272091,0.24611107319854905,-0.7561228390020929,0.5290962017457574,0.21481391155637095,-0.11328176585709873,1.0
