district,target,feature,correlation
Jaffna,asthma_live_discharges,vim_anomaly,-0.24910181150927757
Jaffna,asthma_live_discharges,vim,-0.1838780401962618
Jaffna,asthma_live_discharges,so2_ug_m3,-0.07697747175505018
Jaffna,asthma_live_discharges,pm2.5_ug_m3,-0.05921486957128438
Jaffna,asthma_live_discharges,no2_ug_m3,0.026208791095668437
Jaffna,asthma_live_discharges,frp_total,0.1039398947965361
Jaffna,asthma_live_discharges,tc_loss_ha,0.30988510738530434
Jaffna,asthma_live_discharges,carbon_gross_emissions_yearly,0.32066336879908014
Jaffna,bronchitis_live_discharges,frp_total,-0.22707637573667083
Jaffna,bronchitis_live_discharges,so2_ug_m3,-0.012392543619008883
Jaffna,bronchitis_live_discharges,pm2.5_ug_m3,0.05348371040590867
Jaffna,bronchitis_live_discharges,no2_ug_m3,0.07472236390781824
Jaffna,bronchitis_live_discharges,tc_loss_ha,0.1339248254221245
Jaffna,bronchitis_live_discharges,vim,0.14653855472303942
Jaffna,bronchitis_live_discharges,carbon_gross_emissions_yearly,0.1661206984019473
Jaffna,bronchitis_live_discharges,vim_anomaly,0.19784173717797948
Jaffna,asthma_deaths,carbon_gross_emissions_yearly,-0.16353973567340677
Jaffna,asthma_deaths,tc_loss_ha,-0.14814604857853925
Jaffna,asthma_deaths,vim_anomaly,-0.08020267981588952
Jaffna,asthma_deaths,vim,-0.06441600288210289
Jaffna,asthma_deaths,no2_ug_m3,-0.05990506977154478
Jaffna,asthma_deaths,pm2.5_ug_m3,-0.023392428970311716
Jaffna,asthma_deaths,so2_ug_m3,-0.02269550557186063
Jaffna,asthma_deaths,frp_total,0.05773298190732136
Jaffna,bronchitis_deaths,carbon_gross_emissions_yearly,-0.12013586787258283
Jaffna,bronchitis_deaths,tc_loss_ha,-0.11419828893074961
Jaffna,bronchitis_deaths,pm2.5_ug_m3,-0.10537655113063961
Jaffna,bronchitis_deaths,so2_ug_m3,-0.043470143929125404
Jaffna,bronchitis_deaths,no2_ug_m3,-0.027401797828869128
Jaffna,bronchitis_deaths,frp_total,-0.009952509685518137
Jaffna,bronchitis_deaths,vim,0.02686993512562183
Jaffna,bronchitis_deaths,vim_anomaly,0.04726910523604039
Jaffna,asthma_cfr,carbon_gross_emissions_yearly,-0.24823873805024693
Jaffna,asthma_cfr,tc_loss_ha,-0.24301224249147146
Jaffna,asthma_cfr,frp_total,-0.11063542176719224
Jaffna,asthma_cfr,no2_ug_m3,-0.008581508444056514
Jaffna,asthma_cfr,so2_ug_m3,0.07967903172228871
Jaffna,asthma_cfr,pm2.5_ug_m3,0.1572427965311626
Jaffna,asthma_cfr,vim,0.1997401566463712
Jaffna,asthma_cfr,vim_anomaly,0.2748848410613696
Jaffna,bronchitis_cfr,vim_anomaly,-0.1523178401306115
Jaffna,bronchitis_cfr,vim,-0.11393478506453945
Jaffna,bronchitis_cfr,no2_ug_m3,-0.046124139734198245
Jaffna,bronchitis_cfr,carbon_gross_emissions_yearly,-0.04522509727209091
Jaffna,bronchitis_cfr,tc_loss_ha,-0.03325284620663759
Jaffna,bronchitis_cfr,so2_ug_m3,0.008545074200655043
Jaffna,bronchitis_cfr,pm2.5_ug_m3,0.020958500909979444
Jaffna,bronchitis_cfr,frp_total,0.25675322296508796
