district,target,feature,correlation,abs_correlation
Kurunegala,asthma_cfr,tc_loss_ha,0.5430675616919814,0.5430675616919814
Kurunegala,asthma_cfr,carbon_gross_emissions_yearly,0.4009929929718815,0.4009929929718815
Kurunegala,asthma_cfr,female_population_1k,0.3907854428759549,0.3907854428759549
Kurunegala,asthma_cfr,total_population_1k,0.3878817896096782,0.3878817896096782
Kurunegala,asthma_cfr,male_population_1k,0.38462137159423737,0.38462137159423737
Kurunegala,asthma_cfr,bright_t31,0.11422162670598647,0.11422162670598647
Kurunegala,asthma_cfr,brightness,0.11286106422054366,0.11286106422054366
Kurunegala,asthma_cfr,vim_anomaly,0.07947290558326103,0.07947290558326103
Kurunegala,asthma_cfr,no2_ug_m3,0.055267168004407397,0.055267168004407397
Kurunegala,asthma_cfr,vim,0.03900721786808695,0.03900721786808695
Kurunegala,asthma_deaths,tc_loss_ha,-0.48550299932469093,0.48550299932469093
Kurunegala,asthma_deaths,carbon_gross_emissions_yearly,-0.4230569429173486,0.4230569429173486
Kurunegala,asthma_deaths,female_population_1k,-0.1212555232876349,0.1212555232876349
Kurunegala,asthma_deaths,vim_anomaly,0.1154820083152278,0.1154820083152278
Kurunegala,asthma_deaths,total_population_1k,-0.11288270509212363,0.11288270509212363
Kurunegala,asthma_deaths,frp_total,-0.10560897849016394,0.10560897849016394
Kurunegala,asthma_deaths,male_population_1k,-0.1037573527951974,0.1037573527951974
Kurunegala,asthma_deaths,brightness,0.07704705573674135,0.07704705573674135
Kurunegala,asthma_deaths,bright_t31,0.0732173156951746,0.0732173156951746
Kurunegala,asthma_deaths,pm2.5_ug_m3,0.05211911134946797,0.05211911134946797
Kurunegala,asthma_live_discharges,female_population_1k,-0.6439413274392952,0.6439413274392952
Kurunegala,asthma_live_discharges,total_population_1k,-0.6433826345989501,0.6433826345989501
Kurunegala,asthma_live_discharges,male_population_1k,-0.6425990737043947,0.6425990737043947
Kurunegala,asthma_live_discharges,tc_loss_ha,-0.4512811996581364,0.4512811996581364
Kurunegala,asthma_live_discharges,carbon_gross_emissions_yearly,-0.3078397490253137,0.3078397490253137
Kurunegala,asthma_live_discharges,bright_t31,-0.14137602486189213,0.14137602486189213
Kurunegala,asthma_live_discharges,brightness,-0.13924843233627562,0.13924843233627562
Kurunegala,asthma_live_discharges,no2_ug_m3,-0.08800089637220311,0.08800089637220311
Kurunegala,asthma_live_discharges,vim_anomaly,-0.08026826445809743,0.08026826445809743
Kurunegala,asthma_live_discharges,vim,-0.044466401400637,0.044466401400637
Kurunegala,bronchitis_cfr,carbon_gross_emissions_yearly,0.2275224958115695,0.2275224958115695
Kurunegala,bronchitis_cfr,tc_loss_ha,0.18082521799913862,0.18082521799913862
Kurunegala,bronchitis_cfr,pm2.5_ug_m3,0.17632600926285874,0.17632600926285874
Kurunegala,bronchitis_cfr,bright_t31,-0.158615061690491,0.158615061690491
Kurunegala,bronchitis_cfr,brightness,-0.15780030779184762,0.15780030779184762
Kurunegala,bronchitis_cfr,frp_mean,-0.1398337349318106,0.1398337349318106
Kurunegala,bronchitis_cfr,female_population_1k,-0.12073022716714543,0.12073022716714543
Kurunegala,bronchitis_cfr,total_population_1k,-0.11675356669674637,0.11675356669674637
Kurunegala,bronchitis_cfr,vim_anomaly,-0.11670684488141776,0.11670684488141776
Kurunegala,bronchitis_cfr,male_population_1k,-0.1124021478637516,0.1124021478637516
Kurunegala,bronchitis_deaths,tc_loss_ha,-0.3725908647014671,0.3725908647014671
Kurunegala,bronchitis_deaths,female_population_1k,-0.35892116516243794,0.35892116516243794
Kurunegala,bronchitis_deaths,total_population_1k,-0.35539384011535385,0.35539384011535385
Kurunegala,bronchitis_deaths,male_population_1k,-0.3514649290977484,0.3514649290977484
Kurunegala,bronchitis_deaths,carbon_gross_emissions_yearly,-0.2976449875890831,0.2976449875890831
Kurunegala,bronchitis_deaths,bright_t31,-0.07141632875990421,0.07141632875990421
Kurunegala,bronchitis_deaths,brightness,-0.07115987454001158,0.07115987454001158
Kurunegala,bronchitis_deaths,frp_mean,-0.06906948384835483,0.06906948384835483
Kurunegala,bronchitis_deaths,frp_total,-0.061572548130812,0.061572548130812
Kurunegala,bronchitis_deaths,pm2.5_ug_m3,0.04838063484511283,0.04838063484511283
Kurunegala,bronchitis_live_discharges,tc_loss_ha,-0.3154830208395716,0.3154830208395716
Kurunegala,bronchitis_live_discharges,male_population_1k,-0.27914968011771213,0.27914968011771213
Kurunegala,bronchitis_live_discharges,total_population_1k,-0.27396373503134075,0.27396373503134075
Kurunegala,bronchitis_live_discharges,female_population_1k,-0.26911995143580786,0.26911995143580786
Kurunegala,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.2639802686824255,0.2639802686824255
Kurunegala,bronchitis_live_discharges,pm2.5_ug_m3,-0.13684490271160335,0.13684490271160335
Kurunegala,bronchitis_live_discharges,frp_mean,0.10451715138004034,0.10451715138004034
Kurunegala,bronchitis_live_discharges,vim_anomaly,0.07147231294901626,0.07147231294901626
Kurunegala,bronchitis_live_discharges,bright_t31,0.06911327751930706,0.06911327751930706
Kurunegala,bronchitis_live_discharges,brightness,0.06856308476618939,0.06856308476618939
