,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.4710607725291122,0.2709279916916886,0.7083845059346335,-0.8573391307119843,0.1262469361027104,-0.005168650961438252,-0.08800089637220322,0.008659814640799268,-0.003659260250404054,-0.026319239038861717,-0.13924843233627587,-0.14137602486189194,-0.451281199658137,-0.307839749025313,-0.044466401400637366,-0.08026826445809747,0.0001745742139349954,-0.6433826345989491,-0.6425990737043951,-0.6439413274392943
bronchitis_live_discharges,0.4710607725291122,1.0,0.36613388427079346,0.43599712811836977,-0.2535513013241467,-0.7427669039256792,-0.13684490271160368,0.003817165311514234,0.014701274979575215,-0.05177878694078274,0.10451715138004,0.06856308476618943,0.06911327751930711,-0.31548302083957186,-0.26398026868242513,0.0324477727810352,0.07147231294901621,-0.0047195798709491745,-0.27396373503133803,-0.2791496801177151,-0.2691199514358107
asthma_deaths,0.2709279916916886,0.36613388427079346,1.0,0.6460052515526482,-0.12975830540829938,-0.1974590926416857,0.05211911134946797,0.011862350069390955,0.04249087168417924,-0.10560897849016405,0.0428639915221129,0.07704705573674119,0.07321731569517442,-0.48550299932469065,-0.4230569429173485,0.05141820876638186,0.1154820083152278,-0.014470736686882663,-0.11288270509212531,-0.10375735279519775,-0.12125552328763214
bronchitis_deaths,0.7083845059346335,0.43599712811836977,0.6460052515526482,1.0,-0.3959462573143072,0.13849142648265647,0.0483806348451123,-0.015703573814768158,0.03250620301051854,-0.06157254813081207,-0.069069483848355,-0.07115987454001164,-0.07141632875990413,-0.37259086470146663,-0.2976449875890832,-0.01644749238439306,-0.013615231604550656,-0.01039760500060543,-0.35539384011535263,-0.351464929097751,-0.3589211651624357
asthma_cfr,-0.8573391307119843,-0.2535513013241467,-0.12975830540829938,-0.3959462573143072,1.0,-0.14580222536827303,-0.017732855275710648,0.055267168004407514,-0.021991663921487287,0.008330028446197272,0.028293242061596113,0.1128610642205437,0.11422162670598647,0.5430675616919816,0.4009929929718812,0.03900721786808728,0.07947290558326109,-0.003970373953964258,0.38788178960967773,0.38462137159423776,0.3907854428759536
bronchitis_cfr,0.1262469361027104,-0.7427669039256792,-0.1974590926416857,0.13849142648265647,-0.14580222536827303,1.0,0.1763260092628586,-0.03992722174980121,-0.01111191126804357,0.07849797005442839,-0.13983373493181042,-0.15780030779184764,-0.15861506169049108,0.18082521799913862,0.2275224958115695,-0.06030122846153809,-0.11670684488141778,0.002782205847938922,-0.11675356669674782,-0.11240214786374972,-0.1207302271671418
pm2.5_ug_m3,-0.005168650961438252,-0.13684490271160368,0.05211911134946797,0.0483806348451123,-0.017732855275710648,0.1763260092628586,1.0,-0.338461251431077,0.35098770114154587,0.0001551755291017073,0.11989215280000468,0.06610684058880771,0.05945573584885302,0.07961870462122805,0.10251355454206758,-0.20136317269695955,-0.08728310141268605,-0.17935484873515448,0.08854111977770035,0.08998986780727215,0.08718492188101767
no2_ug_m3,-0.08800089637220322,0.003817165311514234,0.011862350069390955,-0.015703573814768158,0.055267168004407514,-0.03992722174980121,-0.338461251431077,1.0,-0.25604752843104334,-0.09692470974393687,-0.31871318626906453,-0.10737784873401585,-0.08266585735990419,-0.08399366426902002,-0.10309040154652428,0.1746957657996622,0.10232288136848285,0.1390314511499403,0.22058367576063673,0.2202153698891608,0.2208669786437565
so2_ug_m3,0.008659814640799268,0.014701274979575215,0.04249087168417924,0.03250620301051854,-0.021991663921487287,-0.01111191126804357,0.35098770114154587,-0.25604752843104334,1.0,-0.02661121120204414,0.18753869262512576,0.10761572116779422,0.08522386955986065,-0.05208605689831567,-0.05344589443018083,-0.2913219792619655,0.09009233672357124,-0.3900131989517174,0.055263127820395934,0.0554590594953257,0.055068765765452804
frp_total,-0.003659260250404054,-0.05177878694078274,-0.10560897849016405,-0.06157254813081207,0.008330028446197272,0.07849797005442839,0.0001551755291017073,-0.09692470974393687,-0.02661121120204414,1.0,0.43416933878327557,0.2000469705684093,0.19530336100359683,0.18882829281597607,0.21061174559666723,-0.6327673816464279,-0.31576736538000155,-0.5303051279651152,-0.11513608318033988,-0.11594872049948053,-0.1143588027353064
frp_mean,-0.026319239038861717,0.10451715138004,0.0428639915221129,-0.069069483848355,0.028293242061596113,-0.13983373493181042,0.11989215280000468,-0.31871318626906453,0.18753869262512576,0.43416933878327557,1.0,0.6548502568164691,0.6260376049372054,-0.0059360908252921556,0.007523380839961267,-0.5525874520518363,0.03518972724560723,-0.6552116210971758,-0.056190836295216436,-0.05639748212150057,-0.05598637552529984
brightness,-0.13924843233627587,0.06856308476618943,0.07704705573674119,-0.07115987454001164,0.1128610642205437,-0.15780030779184764,0.06610684058880771,-0.10737784873401585,0.10761572116779422,0.2000469705684093,0.6548502568164691,1.0,0.9982579225640487,0.041720304964058375,0.03275102736595362,-0.31410018943381307,0.04838438575727111,-0.3921154338328958,0.12185843751786596,0.12127571282794034,0.12236411378349693
bright_t31,-0.14137602486189194,0.06911327751930711,0.07321731569517442,-0.07141632875990413,0.11422162670598647,-0.15861506169049108,0.05945573584885302,-0.08266585735990419,0.08522386955986065,0.19530336100359683,0.6260376049372054,0.9982579225640487,1.0,0.048332495442913785,0.03864937192848706,-0.29972393818749216,0.040440441988090166,-0.37085151765048874,0.12738411823627846,0.12667384094790524,0.1280058299625185
tc_loss_ha,-0.451281199658137,-0.31548302083957186,-0.48550299932469065,-0.37259086470146663,0.5430675616919816,0.18082521799913862,0.07961870462122805,-0.08399366426902002,-0.05208605689831567,0.18882829281597607,-0.0059360908252921556,0.041720304964058375,0.048332495442913785,1.0,0.9758726049219388,-0.05824970861513097,-0.10730524944606688,-0.0014325193621493632,-0.03530325527929049,-0.041793248651735365,-0.029319237727883182
carbon_gross_emissions_yearly,-0.307839749025313,-0.26398026868242513,-0.4230569429173485,-0.2976449875890832,0.4009929929718812,0.2275224958115695,0.10251355454206758,-0.10309040154652428,-0.05344589443018083,0.21061174559666723,0.007523380839961267,0.03275102736595362,0.03864937192848706,0.9758726049219388,1.0,-0.0638123321282733,-0.1167501165540527,-0.0017203959628006638,-0.1496742077355153,-0.1555735618855389,-0.14420504653164254
