target,district_value,national_avg,difference
asthma_live_discharges,13081.454545454546,5901.8436363636365,7179.610909090909
bronchitis_live_discharges,1216.2727272727273,1374.6036363636363,-158.33090909090902
asthma_deaths,58.72727272727273,20.003636363636364,38.72363636363636
bronchitis_deaths,63.63636363636363,44.86545454545454,18.770909090909093
asthma_cfr,87.65272727272728,12.96261818181818,74.69010909090909
bronchitis_cfr,1239.8081818181818,234.0098909090909,1005.7982909090908
