,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.7478696788842811,0.3288704770108578,0.20144794622066922,-0.7410381944575605,-0.7954398484027615,-0.13332440335862109,0.10962699453972685,-0.11650655151840113,-0.061195040336339,-0.0353230823288108,-0.05809213502100434,-0.058584379161530344,-0.28127534776687113,-0.2828468022763468,-0.034286582609718876,-0.04094543016344706,2.5321263459381227e-05,-0.3138807762697296,-0.3122723604725104,-0.31523804051021853
bronchitis_live_discharges,0.7478696788842811,1.0,0.41782278455944116,0.4570576515568259,-0.48346183448023067,-0.8207012644311072,-0.10613953976663365,-0.10229217483370728,-0.10060336425806468,-0.06986716549998452,-0.025654424265871254,-0.08145661603646173,-0.08229204082853002,-0.30648213618808345,-0.3248617207656215,-0.06800403828539853,-0.08133638327008319,-0.0003051190063678136,-0.05826149644007204,-0.050902650409737606,-0.0650484027425739
asthma_deaths,0.3288704770108578,0.41782278455944116,1.0,0.6102517855994245,-0.15908955731568344,-0.37683562185574543,-0.2356659202517418,0.05009903926684006,-0.14397730110837037,-0.08004919679890263,-0.04723319859477427,-0.08006330534076175,-0.07975819794984662,-0.01994792966352833,0.0009500906686373921,0.06229099626694811,0.07628643245956018,-0.0003220871729476647,-0.23820313214484418,-0.22265108386223434,-0.2524982516962209
bronchitis_deaths,0.20144794622066922,0.4570576515568259,0.6102517855994245,1.0,0.30259716202787085,-0.025519155839227814,-0.0020470132356129682,-0.07102036317808552,0.003877950891537819,0.0073743551713668564,0.003510919325522309,-0.06005863673745008,-0.0591939265529191,-0.03126832184531329,-0.012675847978911498,-0.02678253452349865,-0.032414172829921296,-0.0003190046875687746,-0.2072103428478399,-0.19560872086829145,-0.2178619499403044
asthma_cfr,-0.7410381944575605,-0.48346183448023067,-0.15908955731568344,0.30259716202787085,1.0,0.8237507397801642,0.16170504934124688,-0.033688888992605935,0.16669179121615457,0.08304932652509397,0.07336857702417367,0.06416861768362471,0.06612457664237029,0.18327894258133404,0.19782718960403192,0.00546114958778676,0.00508417258964655,-0.0001267315171129797,0.024282717939693776,0.026706682514433082,0.022028937125631132
bronchitis_cfr,-0.7954398484027615,-0.8207012644311072,-0.37683562185574543,-0.025519155839227814,0.8237507397801642,1.0,0.1414136106033258,0.009275520990583555,0.14932596493778705,0.09849136866312991,0.039967754391744784,0.06085922498545736,0.06238867182045404,0.19870878383072402,0.2052664095954752,0.03635313915659891,0.042400014928939786,0.00015389785941638382,0.05217201991597729,0.048111004363616656,0.055909021742335314
pm2.5_ug_m3,-0.13332440335862109,-0.10613953976663365,-0.2356659202517418,-0.0020470132356129682,0.16170504934124688,0.1414136106033258,1.0,-0.33522550894255093,-0.008301013174466522,-0.01908804258220849,-0.09235922361852596,-0.053140421473621684,-0.05238498312071072,0.1354644174989715,0.1378182201762054,-0.3754230804334173,-0.2342663968663996,-0.33674689937143903,0.09051899721198137,0.08743130227556599,0.09333903574928644
no2_ug_m3,0.10962699453972685,-0.10229217483370728,0.05009903926684006,-0.07102036317808552,-0.033688888992605935,0.009275520990583555,-0.33522550894255093,1.0,0.6362966383931331,0.23683935671550702,0.22220418414036844,0.28490665675698434,0.28241659529391583,0.0746630186043893,0.08790838361003996,0.49096163008657795,0.1554648598259591,0.6721606394973535,-0.3046407444416622,-0.3055380114045043,-0.3036826318218689
so2_ug_m3,-0.11650655151840113,-0.10060336425806468,-0.14397730110837037,0.003877950891537819,0.16669179121615457,0.14932596493778705,-0.008301013174466522,0.6362966383931331,1.0,0.19101146649616788,0.12471047686662474,0.15290206910045748,0.1517291824189921,0.03541167283953073,0.03664450902577353,0.37165848173517646,0.017490952803263574,0.6653225263715856,0.053137926253459276,0.05198019364144125,0.0541872594752271
frp_total,-0.061195040336339,-0.06986716549998452,-0.08004919679890263,0.0073743551713668564,0.08304932652509397,0.09849136866312991,-0.01908804258220849,0.23683935671550702,0.19101146649616788,1.0,0.7370940543286754,0.6948115660766988,0.6891272557587429,0.21215099549956526,0.2069958043269567,0.07649569528340652,0.09189544812760511,-0.00037703046931296266,-0.15302563417190915,-0.1561694943920261,-0.15005159420343864
