metric,district_value,national_avg,difference
pm2.5_ug_m3,15.781380292249999,16.509129603420604,-0.727749311170605
frp_total,252.42954545454543,120.27140909090907,132.15813636363634
tc_loss_ha,226.9090909090909,473.34545454545446,-246.43636363636355
vim,0.6656098484924243,0.6777352525257576,-0.012125404033333287
asthma_live_discharges,8285.545454545454,5901.8436363636365,2383.7018181818175
