metric,district_value,national_avg,difference
pm2.5_ug_m3,17.179270274636366,16.509129603420604,0.670140671215762
frp_total,0.7817424242424242,120.27140909090907,-119.48966666666665
tc_loss_ha,210.1818181818182,473.34545454545446,-263.1636363636363
vim,0.5836938131287879,0.6777352525257576,-0.09404143939696974
asthma_live_discharges,11119.545454545454,5901.8436363636365,5217.7018181818175
