district,target,feature,correlation
Colombo,asthma_live_discharges,carbon_gross_emissions_yearly,-0.5111864030340225
Colombo,asthma_live_discharges,tc_loss_ha,-0.44887040291573155
Colombo,asthma_live_discharges,vim_anomaly,-0.12702697908762348
Colombo,asthma_live_discharges,vim,-0.10504087560766871
Colombo,asthma_live_discharges,no2_ug_m3,-0.030738725520821016
Colombo,asthma_live_discharges,so2_ug_m3,0.01086762891393507
Colombo,asthma_live_discharges,frp_total,0.040977252673268856
Colombo,asthma_live_discharges,pm2.5_ug_m3,0.13286451609879976
Colombo,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.5445613213095457
Colombo,bronchitis_live_discharges,tc_loss_ha,-0.5122767124321365
Colombo,bronchitis_live_discharges,vim_anomaly,-0.07741657012617567
Colombo,bronchitis_live_discharges,vim,-0.0640340162058583
Colombo,bronchitis_live_discharges,frp_total,-0.03838870604429039
Colombo,bronchitis_live_discharges,so2_ug_m3,-0.004057470012901299
Colombo,bronchitis_live_discharges,no2_ug_m3,0.0296150465377374
Colombo,bronchitis_live_discharges,pm2.5_ug_m3,0.06354593705540977
Colombo,asthma_deaths,carbon_gross_emissions_yearly,-0.27353802539221156
Colombo,asthma_deaths,tc_loss_ha,-0.18936349061249874
Colombo,asthma_deaths,no2_ug_m3,-0.16274033358389525
Colombo,asthma_deaths,vim_anomaly,-0.08550721372333686
Colombo,asthma_deaths,vim,-0.07403143501809337
Colombo,asthma_deaths,so2_ug_m3,-0.022341917669800652
Colombo,asthma_deaths,frp_total,0.11972519908365956
Colombo,asthma_deaths,pm2.5_ug_m3,0.12026473545967721
Colombo,bronchitis_deaths,tc_loss_ha,-0.49319452232758476
Colombo,bronchitis_deaths,carbon_gross_emissions_yearly,-0.4840184921728782
Colombo,bronchitis_deaths,frp_total,-0.06570853975754283
Colombo,bronchitis_deaths,vim_anomaly,-0.04788139941416504
Colombo,bronchitis_deaths,vim,-0.041067029132374734
Colombo,bronchitis_deaths,pm2.5_ug_m3,-0.021286358853950128
Colombo,bronchitis_deaths,so2_ug_m3,0.03243955768356729
Colombo,bronchitis_deaths,no2_ug_m3,0.04100503564767083
Colombo,asthma_cfr,no2_ug_m3,-0.19229890929866564
Colombo,asthma_cfr,so2_ug_m3,-0.0525280352362691
Colombo,asthma_cfr,vim_anomaly,-0.039956423156955204
Colombo,asthma_cfr,vim,-0.037836715106985386
Colombo,asthma_cfr,pm2.5_ug_m3,0.0535508913830896
Colombo,asthma_cfr,carbon_gross_emissions_yearly,0.05789645000061418
Colombo,asthma_cfr,frp_total,0.1018733349317485
Colombo,asthma_cfr,tc_loss_ha,0.12176919357040195
Colombo,bronchitis_cfr,pm2.5_ug_m3,-0.06849270844638702
Colombo,bronchitis_cfr,tc_loss_ha,-0.0661719278021138
Colombo,bronchitis_cfr,frp_total,-0.05954235902693436
Colombo,bronchitis_cfr,carbon_gross_emissions_yearly,-0.02757990911025151
Colombo,bronchitis_cfr,vim_anomaly,-0.01157807803163471
Colombo,bronchitis_cfr,vim,-0.011292838887855221
Colombo,bronchitis_cfr,so2_ug_m3,0.023632178838398302
Colombo,bronchitis_cfr,no2_ug_m3,0.025804928546075447
