district,target,feature,correlation
Batticaloa,asthma_live_discharges,no2_ug_m3,-0.23515119645966595
Batticaloa,asthma_live_discharges,tc_loss_ha,-0.22846074824578397
Batticaloa,asthma_live_discharges,carbon_gross_emissions_yearly,-0.22781972281511934
Batticaloa,asthma_live_discharges,vim_anomaly,-0.15768411501462845
Batticaloa,asthma_live_discharges,vim,-0.09036382832932086
Batticaloa,asthma_live_discharges,pm2.5_ug_m3,-0.07427344675859017
Batticaloa,asthma_live_discharges,so2_ug_m3,-0.013765510593338448
Batticaloa,asthma_live_discharges,frp_total,0.0434745269525528
Batticaloa,bronchitis_live_discharges,vim_anomaly,-0.06086796275708588
Batticaloa,bronchitis_live_discharges,frp_total,-0.04092495499286436
Batticaloa,bronchitis_live_discharges,vim,-0.03921857039842141
Batticaloa,bronchitis_live_discharges,so2_ug_m3,-0.0009530830272034988
Batticaloa,bronchitis_live_discharges,tc_loss_ha,0.1718006451258155
Batticaloa,bronchitis_live_discharges,pm2.5_ug_m3,0.17912119074744953
Batticaloa,bronchitis_live_discharges,carbon_gross_emissions_yearly,0.18229269208844975
Batticaloa,bronchitis_live_discharges,no2_ug_m3,0.24469556973588089
Batticaloa,asthma_deaths,frp_total,-0.05589861893483679
Batticaloa,asthma_deaths,carbon_gross_emissions_yearly,-0.038639093935218104
Batticaloa,asthma_deaths,tc_loss_ha,0.018894244609835166
Batticaloa,asthma_deaths,so2_ug_m3,0.04557582785772352
Batticaloa,asthma_deaths,no2_ug_m3,0.07990638411156632
Batticaloa,asthma_deaths,vim,0.11738014949225677
Batticaloa,asthma_deaths,vim_anomaly,0.19793756611606925
Batticaloa,asthma_deaths,pm2.5_ug_m3,0.26713551832290144
Batticaloa,bronchitis_deaths,frp_total,-0.05146460535468663
Batticaloa,bronchitis_deaths,vim,0.004301240800395732
Batticaloa,bronchitis_deaths,vim_anomaly,0.015858383274306744
Batticaloa,bronchitis_deaths,so2_ug_m3,0.03342144438509591
Batticaloa,bronchitis_deaths,pm2.5_ug_m3,0.08149882698125037
Batticaloa,bronchitis_deaths,carbon_gross_emissions_yearly,0.10207171656937225
Batticaloa,bronchitis_deaths,tc_loss_ha,0.1068750647025939
Batticaloa,bronchitis_deaths,no2_ug_m3,0.4542796784368275
Batticaloa,asthma_cfr,so2_ug_m3,-0.012199222090400868
Batticaloa,asthma_cfr,vim,0.007616808390151311
Batticaloa,asthma_cfr,frp_total,0.016025549505079253
Batticaloa,asthma_cfr,vim_anomaly,0.02484189540342413
Batticaloa,asthma_cfr,no2_ug_m3,0.04381221314264094
Batticaloa,asthma_cfr,pm2.5_ug_m3,0.13700146805589672
Batticaloa,asthma_cfr,tc_loss_ha,0.3054112438628293
Batticaloa,asthma_cfr,carbon_gross_emissions_yearly,0.3250201109179868
Batticaloa,bronchitis_cfr,pm2.5_ug_m3,-0.11398152771390002
Batticaloa,bronchitis_cfr,carbon_gross_emissions_yearly,-0.09460023621593232
Batticaloa,bronchitis_cfr,tc_loss_ha,-0.07218730672499783
Batticaloa,bronchitis_cfr,frp_total,-0.02968790480412579
Batticaloa,bronchitis_cfr,vim_anomaly,0.00938370103808857
Batticaloa,bronchitis_cfr,vim,0.014503347201158947
Batticaloa,bronchitis_cfr,so2_ug_m3,0.019330483904367406
Batticaloa,bronchitis_cfr,no2_ug_m3,0.29877477149577536
