metric,district_value,national_avg,difference
pm2.5_ug_m3,15.442592159810607,16.509129603420604,-1.066537443609997
frp_total,103.62431818181818,120.27140909090907,-16.647090909090892
tc_loss_ha,162.9090909090909,473.34545454545446,-310.4363636363636
vim,0.579355429280303,0.6777352525257576,-0.09837982324545458
asthma_live_discharges,4056.3636363636365,5901.8436363636365,-1845.48
