district,province,records,years,avg_asthma_live_discharges,avg_bronchitis_live_discharges,avg_asthma_deaths,avg_bronchitis_deaths,avg_asthma_cfr,avg_bronchitis_cfr
Gampaha,Western,132,2014-2024,14891.181818181818,1654.909090909091,24.0,81.0909090909091,0.17727272727272725,1053.3500000000001
