target,district_value,national_avg,difference
asthma_live_discharges,8285.545454545454,5901.8436363636365,2383.7018181818175
bronchitis_live_discharges,838.2727272727273,1374.6036363636363,-536.330909090909
asthma_deaths,24.181818181818183,20.003636363636364,4.1781818181818196
bronchitis_deaths,21.363636363636363,44.86545454545454,-23.501818181818177
asthma_cfr,28.314545454545453,12.96261818181818,15.351927272727274
bronchitis_cfr,3.150909090909091,234.0098909090909,-230.8589818181818
