year,January,February,March,April,May,June,July,August,September,October,November,December
2014,15.74233589,14.29392135,17.31145182,20.08314953,21.40517687,27.85244781,22.45054247,20.78553687,16.64441424,11.72132078,25.21305734,14.47272213
2015,11.81125114,14.11041611,16.44765219,12.05944146,22.75942042,20.70900593,22.60951872,18.22083535,14.02920566,11.75008289,9.34392889,10.06630522
2016,16.21028097,15.75298636,14.20649361,17.14606741,20.52860114,24.81209442,22.82532131,23.03499567,20.44012125,18.62091305,20.76076877,20.11241909
2017,14.07757728,16.91887643,16.07875845,34.22409644,23.89763479,19.11858749,22.52047217,20.3612807,16.51260885,22.48531742,20.48315705,15.92183464
2018,23.22776534,17.42389116,21.82346151,18.84224091,20.69981035,25.46242821,24.29841985,23.60567379,17.14628328,16.23661197,20.26915903,21.76122575
2019,17.22287489,16.18855299,21.09559834,18.84615334,25.0754932,21.78291216,21.80560549,23.21146947,16.83985846,8.806866984,16.24325778,10.30733691
2020,12.0324824,14.99796008,16.82305541,13.37324309,21.15224663,21.38029135,17.41004428,15.71241683,16.74448557,21.84929522,17.06820897,18.43313631
2021,12.40263913,17.73466258,19.09767538,26.67333944,17.10058254,20.44166477,19.93243968,19.93596145,20.33665326,17.8133205,16.3498493,14.83449781
2022,14.3140432,17.64706891,29.09617428,14.51095617,32.06021383,20.84341321,24.39807331,20.29240948,18.08560028,15.72812764,23.66326583,19.08800288
2023,18.92667691,17.86508569,18.45736826,17.75415152,18.73681911,21.78406021,20.79895353,17.58127179,16.92807083,15.74559042,10.05780059,12.54584317
2024,15.64577051,20.72351399,22.31849517,14.89829895,23.67397228,20.79947778,24.10287843,18.80262095,19.63967932,13.21885864,19.14689807,20.01797626
