,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,vim,vim_anomaly,tc_loss_ha,frp_total,carbon_gross_emissions_yearly,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
pm2.5_ug_m3,1.0,-0.34017024351406033,0.37847692957019075,-0.27496798498886704,-0.10395731597376819,0.12980987051118756,-0.03661934345742205,0.1348542589445957,-0.04613015030317857,0.06765587868811238,0.05174407706374945,-0.0660477915380372,0.04424573560147389,-0.01327042498660573
no2_ug_m3,-0.34017024351406033,1.0,-0.09699934699453042,0.22660855188812098,0.003713014641899823,-0.04171229088727453,-0.1404749576158845,-0.02706840186708031,-0.11967724951301274,0.13670301751855052,0.04668907569116555,-0.11247155684292962,0.05308826424677342,-0.1721697973970939
so2_ug_m3,0.37847692957019075,-0.09699934699453042,1.0,-0.4859316615419979,0.07097456171916627,-0.0014983156939233726,0.14618178798667447,0.004849410691997078,-0.032805998152100696,0.08841746582989332,0.02042995752346292,-0.029687704414351913,0.011191793538090486,-0.05709387460361485
vim,-0.27496798498886704,0.22660855188812098,-0.4859316615419979,1.0,0.6107645459584107,-0.06336706875970387,-0.49714998043726083,-0.04804338548509343,-0.11476007398100134,-0.11565206462555534,0.10093818636573097,-0.045808535095430286,0.13814603657919958,-0.030143212306636386
vim_anomaly,-0.10395731597376819,0.003713014641899823,0.07097456171916627,0.6107645459584107,1.0,-0.09810352679420599,-0.17179357493455658,-0.07520726714781713,-0.16252945668277619,-0.16584977616734964,0.1412154131566961,-0.06019876877568615,0.19701070312999372,-0.040744699441521474
tc_loss_ha,0.12980987051118756,-0.04171229088727453,-0.0014983156939233726,-0.06336706875970387,-0.09810352679420599,1.0,0.028094436032276852,0.9916124153467463,-0.4170683654067139,-0.07759212575311632,0.2528820688258798,-0.6533480037373939,0.32930760797936875,-0.30741615494881114
frp_total,-0.03661934345742205,-0.1404749576158845,0.14618178798667447,-0.49714998043726083,-0.17179357493455658,0.028094436032276852,1.0,0.009623883665167088,0.09120381838101807,-0.13884937990065727,-0.06837688942642554,0.06498764297413538,-0.06202313817612634,0.1610780171785317
carbon_gross_emissions_yearly,0.1348542589445957,-0.02706840186708031,0.004849410691997078,-0.04804338548509343,-0.07520726714781713,0.9916124153467463,0.009623883665167088,1.0,-0.4563411078846144,-0.06045743469916822,0.26854483412500757,-0.6713245728585688,0.36528346351915275,-0.3211234924238037
asthma_live_discharges,-0.04613015030317857,-0.11967724951301274,-0.032805998152100696,-0.11476007398100134,-0.16252945668277619,-0.4170683654067139,0.09120381838101807,-0.4563411078846144,1.0,0.141826461740256,-0.6123084535783287,0.8091644654528254,-0.8220027118905976,0.623483944347872
bronchitis_live_discharges,0.06765587868811238,0.13670301751855052,0.08841746582989332,-0.11565206462555534,-0.16584977616734964,-0.07759212575311632,-0.13884937990065727,-0.06045743469916822,0.141826461740256,1.0,-0.0203485214320564,-0.12597525951148864,-0.27930037312952727,-0.5668433040557102
asthma_deaths,0.05174407706374945,0.04668907569116555,0.02042995752346292,0.10093818636573097,0.1412154131566961,0.2528820688258798,-0.06837688942642554,0.26854483412500757,-0.6123084535783287,-0.0203485214320564,1.0,-0.4859573907274964,0.9037584861156936,-0.40412033975507594
bronchitis_deaths,-0.0660477915380372,-0.11247155684292962,-0.029687704414351913,-0.045808535095430286,-0.06019876877568615,-0.6533480037373939,0.06498764297413538,-0.6713245728585688,0.8091644654528254,-0.12597525951148864,-0.4859573907274964,1.0,-0.5744464744896447,0.7340703619690496
asthma_cfr,0.04424573560147389,0.05308826424677342,0.011191793538090486,0.13814603657919958,0.19701070312999372,0.32930760797936875,-0.06202313817612634,0.36528346351915275,-0.8220027118905976,-0.27930037312952727,0.9037584861156936,-0.5744464744896447,1.0,-0.35774547337943574
bronchitis_cfr,-0.01327042498660573,-0.1721697973970939,-0.05709387460361485,-0.030143212306636386,-0.040744699441521474,-0.30741615494881114,0.1610780171785317,-0.3211234924238037,0.623483944347872,-0.5668433040557102,-0.40412033975507594,0.7340703619690496,-0.35774547337943574,1.0
