district,target,feature,correlation
Puttalam,asthma_live_discharges,carbon_gross_emissions_yearly,-0.45634110788461446
Puttalam,asthma_live_discharges,tc_loss_ha,-0.4170683654067131
Puttalam,asthma_live_discharges,vim_anomaly,-0.1625294566827761
Puttalam,asthma_live_discharges,no2_ug_m3,-0.1196772495130133
Puttalam,asthma_live_discharges,vim,-0.11476007398100398
Puttalam,asthma_live_discharges,pm2.5_ug_m3,-0.04613015030317867
Puttalam,asthma_live_discharges,so2_ug_m3,-0.03280599815210091
Puttalam,asthma_live_discharges,frp_total,0.09120381838101814
Puttalam,bronchitis_live_discharges,vim_anomaly,-0.1658497761673496
Puttalam,bronchitis_live_discharges,frp_total,-0.13884937990065707
Puttalam,bronchitis_live_discharges,vim,-0.11565206462555505
Puttalam,bronchitis_live_discharges,tc_loss_ha,-0.0775921257531163
Puttalam,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.06045743469916794
Puttalam,bronchitis_live_discharges,pm2.5_ug_m3,0.0676558786881122
Puttalam,bronchitis_live_discharges,so2_ug_m3,0.08841746582989339
Puttalam,bronchitis_live_discharges,no2_ug_m3,0.13670301751855038
Puttalam,asthma_deaths,frp_total,-0.0683768894264255
Puttalam,asthma_deaths,so2_ug_m3,0.020429957523462914
Puttalam,asthma_deaths,no2_ug_m3,0.04668907569116579
Puttalam,asthma_deaths,pm2.5_ug_m3,0.05174407706374954
Puttalam,asthma_deaths,vim,0.10093818636573258
Puttalam,asthma_deaths,vim_anomaly,0.14121541315669617
Puttalam,asthma_deaths,tc_loss_ha,0.25288206882588005
Puttalam,asthma_deaths,carbon_gross_emissions_yearly,0.2685448341250075
Puttalam,bronchitis_deaths,carbon_gross_emissions_yearly,-0.671324572858569
Puttalam,bronchitis_deaths,tc_loss_ha,-0.6533480037373931
Puttalam,bronchitis_deaths,no2_ug_m3,-0.11247155684292978
Puttalam,bronchitis_deaths,pm2.5_ug_m3,-0.06604779153803703
Puttalam,bronchitis_deaths,vim_anomaly,-0.060198768775686126
Puttalam,bronchitis_deaths,vim,-0.045808535095432305
Puttalam,bronchitis_deaths,so2_ug_m3,-0.029687704414351968
Puttalam,bronchitis_deaths,frp_total,0.06498764297413524
Puttalam,asthma_cfr,frp_total,-0.06202313817612633
Puttalam,asthma_cfr,so2_ug_m3,0.011191793538090506
Puttalam,asthma_cfr,pm2.5_ug_m3,0.04424573560147405
Puttalam,asthma_cfr,no2_ug_m3,0.05308826424677382
Puttalam,asthma_cfr,vim,0.13814603657920171
Puttalam,asthma_cfr,vim_anomaly,0.19701070312999377
Puttalam,asthma_cfr,tc_loss_ha,0.32930760797936837
Puttalam,asthma_cfr,carbon_gross_emissions_yearly,0.365283463519153
Puttalam,bronchitis_cfr,carbon_gross_emissions_yearly,-0.3211234924238042
Puttalam,bronchitis_cfr,tc_loss_ha,-0.3074161549488114
Puttalam,bronchitis_cfr,no2_ug_m3,-0.17216979739709443
Puttalam,bronchitis_cfr,so2_ug_m3,-0.05709387460361507
Puttalam,bronchitis_cfr,vim_anomaly,-0.04074469944152155
Puttalam,bronchitis_cfr,vim,-0.030143212306638127
Puttalam,bronchitis_cfr,pm2.5_ug_m3,-0.013270424986605531
Puttalam,bronchitis_cfr,frp_total,0.1610780171785319
