,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,-0.0064343523647009005,0.7829866209230112,0.2319177089144832,0.7679503538000381,0.20934224648894448,-0.017701492049246904,-0.07419174537767317,-0.04183947525387405,0.09091186509807772,0.10656372201608619,-0.037867441072655515,-0.04003728148130656,0.5599440766350277,0.46360391332805834,-0.0498031161446623,-0.059973317575422284,-0.0031776660700339856,-0.5041611766570018,-0.4832867357755209,-0.5202620905556499
bronchitis_live_discharges,-0.0064343523647009005,1.0,-0.3540460849582958,0.2313403200700818,-0.3267807543139916,-0.22346577143648105,0.0358373709961472,0.1306679959217822,-0.07711976810681728,0.007280589310355288,-0.10925825590050203,-0.015563722663717435,-0.010854996710611025,-0.5372236783299443,-0.6145872038008482,-0.19243200689743964,-0.24177750583533614,-0.0012777196382378565,0.172127447157138,0.21357499974688918,0.1290501478682522
asthma_deaths,0.7829866209230112,-0.3540460849582958,1.0,-0.06245565802918225,0.9868531293043334,0.04752219683475348,-0.12956612529850994,-0.1081650475317257,-0.03937128006989485,0.016020399171475536,0.11870217365380238,-0.12297925259117153,-0.12809091097825484,0.496397860311457,0.4621347474203685,0.07341127521000734,0.09338462182975991,-1.3048119278005716e-15,-0.46747349500422747,-0.44664999906242914,-0.48387083231763284
bronchitis_deaths,0.2319177089144832,0.2313403200700818,-0.06245565802918225,1.0,-0.08048957896077683,0.8772019985164307,-0.033681572872923574,-0.15093343162285455,-0.04711260708711265,0.06611444824275746,0.00563285193466786,0.07564649559585443,0.08159940838788404,0.4481626701463959,0.37194511247878365,0.03930874001668767,0.051219911638680185,-0.0032533675269056,-0.23357091793352544,-0.24514508133489438,-0.21978524533473381
asthma_cfr,0.7679503538000381,-0.3267807543139916,0.9868531293043334,-0.08048957896077683,1.0,0.016784699062037396,-0.0983087078211846,-0.0949370762600176,-0.026248180323680207,0.005764066849009838,0.09738930791713842,-0.12630400629752492,-0.13124780158760224,0.45429150467610846,0.4123935936342626,0.06564674554932724,0.08217003382689066,0.0012719506593506203,-0.45254048748010267,-0.4261489552909364,-0.47464725057591334
bronchitis_cfr,0.20934224648894448,-0.22346577143648105,0.04752219683475348,0.8772019985164307,0.016784699062037396,1.0,-0.027144523179343613,-0.21707219779137965,-0.00690687486019641,0.06831621407290969,0.044311164859736754,0.07732342639647723,0.08147567942975836,0.6696700313158039,0.6126973895692485,0.08807440264476211,0.11357409594280633,-0.003956538446544634,-0.36924279152691153,-0.40304032887905666,-0.3319491689738857
pm2.5_ug_m3,-0.017701492049246904,0.0358373709961472,-0.12956612529850994,-0.033681572872923574,-0.0983087078211846,-0.027144523179343613,1.0,-0.14834160079550443,0.47966362914887306,0.10312321358133889,0.08481171881526772,0.17994704289482685,0.17196555386297208,-0.009279443072506348,-0.009691300784134277,-0.20315934687042433,-0.07502986477142173,-0.19694299622475195,0.05961495237153968,0.06505944933113995,0.05360600579363917
no2_ug_m3,-0.07419174537767317,0.1306679959217822,-0.1081650475317257,-0.15093343162285455,-0.0949370762600176,-0.21707219779137965,-0.14834160079550443,1.0,-0.059320193655669276,0.0040619062820528235,-0.06568425607910001,-0.13873131032240438,-0.1405211421118542,-0.2032561735672296,-0.1587645183952101,-0.2833646625152518,-0.034022075738207085,-0.34695421742945326,0.22279317806443003,0.22828269470497944,0.2151941986244376
so2_ug_m3,-0.04183947525387405,-0.07711976810681728,-0.03937128006989485,-0.04711260708711265,-0.026248180323680207,-0.00690687486019641,0.47966362914887306,-0.059320193655669276,1.0,0.30925431758248295,0.24163893959754298,0.25845122591013925,0.23593516489828348,0.03645817113379218,0.04300531345645831,-0.4005533247618637,0.1650594702206693,-0.7215606276246049,0.017481933387038188,0.01843961940757812,0.016358723949386113
frp_total,0.09091186509807772,0.007280589310355288,0.016020399171475536,0.06611444824275746,0.005764066849009838,0.06831621407290969,0.10312321358133889,0.0040619062820528235,0.30925431758248295,1.0,0.4518625504559109,0.36032550969435095,0.352454280610787,0.07965095685851885,0.04061967596586086,-0.3500107330613117,-0.07566487904749934,-0.3922039002579403,-0.0971073794073278,-0.10050761040484602,-0.09278771090193397
frp_mean,0.10656372201608619,-0.10925825590050203,0.11870217365380238,0.00563285193466786,0.09738930791713842,0.044311164859736754,0.08481171881526772,-0.06568425607910001,0.24163893959754298,0.4518625504559109,1.0,0.682226405300886,0.6650643771531509,0.15365619726448618,0.1411344275943482,-0.13870736016261687,0.11068457849479264,-0.3093437483140016,-0.12915681776495486,-0.13125221820944102,-0.1258385275321159
brightness,-0.037867441072655515,-0.015563722663717435,-0.12297925259117153,0.07564649559585443,-0.12630400629752492,0.07732342639647723,0.17994704289482685,-0.13873131032240438,0.25845122591013925,0.36032550969435095,0.682226405300886,1.0,0.9989977936658997,0.07010054919473872,0.032174217060806524,-0.17751729063552454,0.05771140980559773,-0.30645026077612036,-0.08189572677618043,-0.08986781079776109,-0.07314823306491024
bright_t31,-0.04003728148130656,-0.010854996710611025,-0.12809091097825484,0.08159940838788404,-0.13124780158760224,0.08147567942975836,0.17196555386297208,-0.1405211421118542,0.23593516489828348,0.352454280610787,0.6650643771531509,0.9989977936658997,1.0,0.06833426053413541,0.03000928272690943,-0.16347881472971187,0.055577644657358836,-0.2850966721791253,-0.08095168503994105,-0.08909669951837293,-0.0720401993004602
tc_loss_ha,0.5599440766350277,-0.5372236783299443,0.496397860311457,0.4481626701463959,0.45429150467610846,0.6696700313158039,-0.009279443072506348,-0.2032561735672296,0.03645817113379218,0.07965095685851885,0.15365619726448618,0.07010054919473872,0.06833426053413541,1.0,0.9617272626956788,0.19021880081494574,0.24185345549424794,-0.003002126134019453,-0.507431780236376,-0.5063405565720697,-0.503718510006558
