district,target,feature,correlation,abs_correlation
Vavuniya,asthma_cfr,carbon_gross_emissions_yearly,-0.44477978964322845,0.44477978964322845
Vavuniya,asthma_cfr,tc_loss_ha,-0.35718151377161483,0.35718151377161483
Vavuniya,asthma_cfr,male_population_1k,-0.2226282306979571,0.2226282306979571
Vavuniya,asthma_cfr,total_population_1k,-0.2213553755348767,0.2213553755348767
Vavuniya,asthma_cfr,female_population_1k,-0.2193953234909914,0.2193953234909914
Vavuniya,asthma_cfr,pm2.5_ug_m3,0.1592877599455097,0.1592877599455097
Vavuniya,asthma_cfr,no2_ug_m3,0.10403698489948549,0.10403698489948549
Vavuniya,asthma_cfr,frp_mean,-0.07369513409592843,0.07369513409592843
Vavuniya,asthma_cfr,brightness,-0.0569120488617519,0.0569120488617519
Vavuniya,asthma_cfr,bright_t31,-0.05682691145391498,0.05682691145391498
Vavuniya,asthma_cfr,vim_anomaly,0.04793360899360737,0.04793360899360737
Vavuniya,asthma_cfr,so2_ug_m3,0.03545938128180107,0.03545938128180107
Vavuniya,asthma_cfr,vim,0.03396486544934068,0.03396486544934068
Vavuniya,asthma_cfr,frp_total,-0.010362123117386072,0.010362123117386072
Vavuniya,asthma_cfr,vim_climatology,-0.006412414345361601,0.006412414345361601
Vavuniya,asthma_deaths,carbon_gross_emissions_yearly,-0.4554242047373387,0.4554242047373387
Vavuniya,asthma_deaths,tc_loss_ha,-0.37050734685845216,0.37050734685845216
Vavuniya,asthma_deaths,male_population_1k,-0.227685069333819,0.227685069333819
Vavuniya,asthma_deaths,total_population_1k,-0.22600019198607557,0.22600019198607557
Vavuniya,asthma_deaths,female_population_1k,-0.2236549266351143,0.2236549266351143
Vavuniya,asthma_deaths,pm2.5_ug_m3,0.15157164200676193,0.15157164200676193
Vavuniya,asthma_deaths,no2_ug_m3,0.10392765606799206,0.10392765606799206
Vavuniya,asthma_deaths,frp_mean,-0.07776912695732816,0.07776912695732816
Vavuniya,asthma_deaths,brightness,-0.05809526880619328,0.05809526880619328
Vavuniya,asthma_deaths,vim_anomaly,0.05806134808014433,0.05806134808014433
Vavuniya,asthma_deaths,bright_t31,-0.05799715722884917,0.05799715722884917
Vavuniya,asthma_deaths,vim,0.042009073719369565,0.042009073719369565
Vavuniya,asthma_deaths,so2_ug_m3,0.03285345725600829,0.03285345725600829
Vavuniya,asthma_deaths,frp_total,-0.010792319925986506,0.010792319925986506
Vavuniya,asthma_deaths,vim_climatology,-0.00654696941352414,0.00654696941352414
Vavuniya,asthma_live_discharges,carbon_gross_emissions_yearly,-0.7462251860574788,0.7462251860574788
Vavuniya,asthma_live_discharges,male_population_1k,-0.6262267100476815,0.6262267100476815
Vavuniya,asthma_live_discharges,total_population_1k,-0.6237431529731429,0.6237431529731429
Vavuniya,asthma_live_discharges,female_population_1k,-0.61920515126468,0.61920515126468
Vavuniya,asthma_live_discharges,tc_loss_ha,-0.5093735329723604,0.5093735329723604
Vavuniya,asthma_live_discharges,vim_anomaly,0.22340734576865448,0.22340734576865448
Vavuniya,asthma_live_discharges,vim,0.17633148403577972,0.17633148403577972
Vavuniya,asthma_live_discharges,no2_ug_m3,-0.042057026337915415,0.042057026337915415
Vavuniya,asthma_live_discharges,bright_t31,-0.03970361239267589,0.03970361239267589
Vavuniya,asthma_live_discharges,brightness,-0.037988277875840255,0.037988277875840255
Vavuniya,asthma_live_discharges,pm2.5_ug_m3,0.027453961851750766,0.027453961851750766
Vavuniya,asthma_live_discharges,so2_ug_m3,0.011046284437160278,0.011046284437160278
Vavuniya,asthma_live_discharges,vim_climatology,-0.008423336674610447,0.008423336674610447
Vavuniya,asthma_live_discharges,frp_total,-0.007054001003610099,0.007054001003610099
Vavuniya,asthma_live_discharges,frp_mean,-0.0039659120607297435,0.0039659120607297435
Vavuniya,bronchitis_cfr,tc_loss_ha,-0.4542352206493983,0.4542352206493983
Vavuniya,bronchitis_cfr,carbon_gross_emissions_yearly,-0.33020528770774826,0.33020528770774826
Vavuniya,bronchitis_cfr,male_population_1k,0.2625795290555238,0.2625795290555238
Vavuniya,bronchitis_cfr,total_population_1k,0.26009478334132274,0.26009478334132274
Vavuniya,bronchitis_cfr,female_population_1k,0.2569084115831081,0.2569084115831081
Vavuniya,bronchitis_cfr,pm2.5_ug_m3,-0.11567085532829692,0.11567085532829692
Vavuniya,bronchitis_cfr,vim_anomaly,-0.11502444213391529,0.11502444213391529
Vavuniya,bronchitis_cfr,no2_ug_m3,0.10538362695755386,0.10538362695755386
Vavuniya,bronchitis_cfr,vim,-0.09585929640898334,0.09585929640898334
Vavuniya,bronchitis_cfr,so2_ug_m3,-0.08515653193161075,0.08515653193161075
Vavuniya,bronchitis_cfr,frp_mean,0.07193261688086429,0.07193261688086429
Vavuniya,bronchitis_cfr,frp_total,-0.039700227846994354,0.039700227846994354
Vavuniya,bronchitis_cfr,brightness,0.023504719137875853,0.023504719137875853
Vavuniya,bronchitis_cfr,bright_t31,0.022104561700670475,0.022104561700670475
Vavuniya,bronchitis_cfr,vim_climatology,-0.002624195997097521,0.002624195997097521
Vavuniya,bronchitis_deaths,tc_loss_ha,-0.5719033506789097,0.5719033506789097
Vavuniya,bronchitis_deaths,carbon_gross_emissions_yearly,-0.4702159862715377,0.4702159862715377
Vavuniya,bronchitis_deaths,female_population_1k,0.2007176489664512,0.2007176489664512
Vavuniya,bronchitis_deaths,total_population_1k,0.19852985459745567,0.19852985459745567
Vavuniya,bronchitis_deaths,male_population_1k,0.19525294195019507,0.19525294195019507
Vavuniya,bronchitis_deaths,pm2.5_ug_m3,-0.12915722477489264,0.12915722477489264
Vavuniya,bronchitis_deaths,no2_ug_m3,0.11911958075164227,0.11911958075164227
Vavuniya,bronchitis_deaths,so2_ug_m3,-0.08156730009476361,0.08156730009476361
Vavuniya,bronchitis_deaths,frp_mean,0.07632848617327281,0.07632848617327281
Vavuniya,bronchitis_deaths,frp_total,-0.03184599278731713,0.03184599278731713
Vavuniya,bronchitis_deaths,brightness,0.014463143127536545,0.014463143127536545
Vavuniya,bronchitis_deaths,vim,-0.012273361379369222,0.012273361379369222
Vavuniya,bronchitis_deaths,vim_anomaly,-0.009940130310284795,0.009940130310284795
Vavuniya,bronchitis_deaths,bright_t31,0.009852664575607791,0.009852664575607791
Vavuniya,bronchitis_deaths,vim_climatology,-0.00596102540341361,0.00596102540341361
Vavuniya,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.3930152223944165,0.3930152223944165
Vavuniya,bronchitis_live_discharges,tc_loss_ha,-0.3669287636329159,0.3669287636329159
Vavuniya,bronchitis_live_discharges,vim_anomaly,0.2111481108848849,0.2111481108848849
Vavuniya,bronchitis_live_discharges,vim,0.1687600346133099,0.1687600346133099
Vavuniya,bronchitis_live_discharges,no2_ug_m3,0.09051616280573249,0.09051616280573249
Vavuniya,bronchitis_live_discharges,male_population_1k,-0.06747435084266978,0.06747435084266978
Vavuniya,bronchitis_live_discharges,total_population_1k,-0.060986583421943165,0.060986583421943165
Vavuniya,bronchitis_live_discharges,female_population_1k,-0.05496615356045306,0.05496615356045306
Vavuniya,bronchitis_live_discharges,bright_t31,-0.026769430961079848,0.026769430961079848
Vavuniya,bronchitis_live_discharges,brightness,-0.020122678536595485,0.020122678536595485
Vavuniya,bronchitis_live_discharges,frp_mean,0.014620732520742311,0.014620732520742311
Vavuniya,bronchitis_live_discharges,frp_total,0.006356405571136244,0.006356405571136244
Vavuniya,bronchitis_live_discharges,vim_climatology,-0.005914048337189123,0.005914048337189123
Vavuniya,bronchitis_live_discharges,so2_ug_m3,0.005361413929085143,0.005361413929085143
Vavuniya,bronchitis_live_discharges,pm2.5_ug_m3,-0.005316446300903605,0.005316446300903605
