district,province,records,years,avg_asthma_live_discharges,avg_bronchitis_live_discharges,avg_asthma_deaths,avg_bronchitis_deaths,avg_asthma_cfr,avg_bronchitis_cfr
Vavuniya,Northern,132,2014-2024,997.4545454545455,332.45454545454544,1.1818181818181819,9.454545454545455,0.08727272727272728,2.857272727272727
