metric,district_value,national_avg,difference
pm2.5_ug_m3,16.05414906760606,16.509129603420604,-0.45498053581454556
frp_total,164.68424242424243,120.27140909090907,44.41283333333335
tc_loss_ha,335.72727272727275,473.34545454545446,-137.6181818181817
vim,0.6860486111212122,0.6777352525257576,0.008313358595454567
asthma_live_discharges,3135.2727272727275,5901.8436363636365,-2766.570909090909
