district,target,feature,correlation
Polonnaruwa,asthma_live_discharges,no2_ug_m3,-0.23779950096854854
Polonnaruwa,asthma_live_discharges,vim_anomaly,-0.14663472513312195
Polonnaruwa,asthma_live_discharges,vim,-0.10979469619166408
Polonnaruwa,asthma_live_discharges,carbon_gross_emissions_yearly,-0.09313171472659154
Polonnaruwa,asthma_live_discharges,tc_loss_ha,-0.08512054618307757
Polonnaruwa,asthma_live_discharges,pm2.5_ug_m3,-0.020951619091864434
Polonnaruwa,asthma_live_discharges,so2_ug_m3,-0.01935867326955134
Polonnaruwa,asthma_live_discharges,frp_total,0.027834940423149428
Polonnaruwa,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.38477024771591734
Polonnaruwa,bronchitis_live_discharges,tc_loss_ha,-0.3740698859590766
Polonnaruwa,bronchitis_live_discharges,vim_anomaly,-0.025083923794992358
Polonnaruwa,bronchitis_live_discharges,vim,-0.018927452148111246
Polonnaruwa,bronchitis_live_discharges,pm2.5_ug_m3,-0.012839536640706199
Polonnaruwa,bronchitis_live_discharges,so2_ug_m3,0.028385078080089908
Polonnaruwa,bronchitis_live_discharges,frp_total,0.0735371622755978
Polonnaruwa,bronchitis_live_discharges,no2_ug_m3,0.20386682300328074
Polonnaruwa,asthma_deaths,no2_ug_m3,-0.23631008699099476
Polonnaruwa,asthma_deaths,vim_anomaly,-0.15844652543261514
Polonnaruwa,asthma_deaths,vim,-0.11050985837250908
Polonnaruwa,asthma_deaths,so2_ug_m3,-0.03877525081036027
Polonnaruwa,asthma_deaths,pm2.5_ug_m3,0.11295797590156827
Polonnaruwa,asthma_deaths,frp_total,0.18080233612861382
Polonnaruwa,asthma_deaths,tc_loss_ha,0.6095886937278971
Polonnaruwa,asthma_deaths,carbon_gross_emissions_yearly,0.6354561337066754
Polonnaruwa,bronchitis_deaths,carbon_gross_emissions_yearly,-0.2087814729381385
Polonnaruwa,bronchitis_deaths,tc_loss_ha,-0.19790443811923686
Polonnaruwa,bronchitis_deaths,pm2.5_ug_m3,-0.020146364092725064
Polonnaruwa,bronchitis_deaths,frp_total,0.007206071901221507
Polonnaruwa,bronchitis_deaths,vim,0.030298178798972942
Polonnaruwa,bronchitis_deaths,so2_ug_m3,0.03241806003327486
Polonnaruwa,bronchitis_deaths,vim_anomaly,0.0453036753964447
Polonnaruwa,bronchitis_deaths,no2_ug_m3,0.058950019456768185
Polonnaruwa,asthma_cfr,no2_ug_m3,-0.18394489609933096
Polonnaruwa,asthma_cfr,vim_anomaly,-0.11945069825849314
Polonnaruwa,asthma_cfr,vim,-0.08169404172359557
Polonnaruwa,asthma_cfr,so2_ug_m3,-0.0321181241105405
Polonnaruwa,asthma_cfr,pm2.5_ug_m3,0.13055201398715882
Polonnaruwa,asthma_cfr,frp_total,0.17120300392951932
Polonnaruwa,asthma_cfr,tc_loss_ha,0.6710592467558617
Polonnaruwa,asthma_cfr,carbon_gross_emissions_yearly,0.6971076433424498
Polonnaruwa,bronchitis_cfr,no2_ug_m3,-0.17690595142000484
Polonnaruwa,bronchitis_cfr,frp_total,-0.0530225071473995
Polonnaruwa,bronchitis_cfr,pm2.5_ug_m3,-0.017073988477952055
Polonnaruwa,bronchitis_cfr,so2_ug_m3,0.009178874399244492
Polonnaruwa,bronchitis_cfr,vim,0.04851908731689519
Polonnaruwa,bronchitis_cfr,vim_anomaly,0.07021806164895761
Polonnaruwa,bronchitis_cfr,carbon_gross_emissions_yearly,0.2130841636108013
Polonnaruwa,bronchitis_cfr,tc_loss_ha,0.2143655962979274
