district,province,records,years,avg_area_ha,avg_pm2.5_ug_m3,avg_frp_total,avg_vim,avg_tc_loss_ha,avg_asthma_live_discharges,avg_bronchitis_live_discharges
Polonnaruwa,North Central,132,2014-2024,343872.0,16.05414906760606,164.68424242424243,0.6860486111212122,335.72727272727275,3135.2727272727275,884.6363636363636
