,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.7177802619176451,0.2917774452196203,0.659596778492749,0.12536848583207272,0.206822258899427,-0.08250620047593421,-0.14913152729938814,-0.04078043531896364,0.17256172970140657,0.14538644160246345,0.08972705876585466,0.09158711226811608,0.3660172822800735,0.37056918259355626,-0.14738826098612526,-0.18875419482749198,0.001867423845182647,-0.6200332944193624,-0.622381503569627,-0.6173445992339384
bronchitis_live_discharges,0.7177802619176451,1.0,0.11442692434991418,0.3686709663986666,-0.023266803243750387,-0.31107265372715814,0.04970041679167562,0.04884206321458184,0.004103642208445197,0.07974461042025906,0.05618778127945391,0.08680413262224261,0.08706212201095807,0.32719604340588015,0.3292754125747034,-0.050556825156675866,-0.06308913573642032,-0.0027873936894163257,-0.1863944662528757,-0.1910407657066573,-0.18182381682417365
asthma_deaths,0.2917774452196203,0.11442692434991418,1.0,0.2715044064687501,0.9812799352415739,0.12837536846866324,0.05967768401174027,-0.16764899404760075,0.011908378250996719,0.09694327596566135,0.004123486748174444,0.055857901057232914,0.05814489766666359,-0.43020672651828334,-0.43203748213242615,-0.040578823788741135,-0.060314486480599096,0.009449542401013509,-0.35771878198947155,-0.3472379220113215,-0.3674685286077105
bronchitis_deaths,0.659596778492749,0.3686709663986666,0.2715044064687501,1.0,0.15148996356892844,0.7309622033857581,-0.14516671078890309,-0.24818894737979494,-0.026990001595794098,0.06235830740789394,-0.015157031045359318,0.027175201355669632,0.0289657937413194,-0.11143316155102558,-0.08117015585271604,-0.009691569096981411,-0.010825291133015101,-0.0027021634441509595,-0.8682913319458687,-0.8677578341335278,-0.8681753595367038
asthma_cfr,0.12536848583207272,-0.023266803243750387,0.9812799352415739,0.15148996356892844,1.0,0.09492018953309062,0.07654394443944246,-0.14685433544962967,0.015941824547946903,0.07833084155772893,-0.01230007218563456,0.04457453899066037,0.04665921291415172,-0.46152786297547116,-0.46400727676649056,-0.022906008694989106,-0.038179102439916054,0.01038159169764416,-0.2621542178450754,-0.25180697130371277,-0.27184521548389007
bronchitis_cfr,0.206822258899427,-0.31107265372715814,0.12837536846866324,0.7309622033857581,0.09492018953309062,1.0,-0.14670146290175898,-0.30965033094652483,-0.029280843584505358,0.013464159580046448,-0.05188007363749267,-0.04048834349783411,-0.039072406876803495,-0.34196875799991017,-0.3156678570046404,-0.03628877784006501,-0.043243421754746825,-0.002533901370406897,-0.8060796502892181,-0.8064922486528061,-0.8051051283810636
pm2.5_ug_m3,-0.08250620047593421,0.04970041679167562,0.05967768401174027,-0.14516671078890309,0.07654394443944246,-0.14670146290175898,1.0,-0.2699156520583709,0.34371833206900076,0.02632860076766059,0.1221202849981642,0.12775195511604442,0.12739465526608593,-0.13858334914426193,-0.14358869873607807,-0.23754193619642436,-0.20554533455072008,-0.09404918802735299,0.09602395330760785,0.092102125009498,0.09969945341204313
no2_ug_m3,-0.14913152729938814,0.04884206321458184,-0.16764899404760075,-0.24818894737979494,-0.14685433544962967,-0.30965033094652483,-0.2699156520583709,1.0,-0.1358584697954822,-0.006868909075780266,0.017503848201902462,0.011758797735831147,0.013882629513598302,0.1286122612571923,0.11860814855636725,-0.1326262783332748,0.1273877256456981,-0.2922261395596853,0.32779164521473103,0.3263820258819107,0.3289014995364057
so2_ug_m3,-0.04078043531896364,0.004103642208445197,0.011908378250996719,-0.026990001595794098,0.015941824547946903,-0.029280843584505358,0.34371833206900076,-0.1358584697954822,1.0,0.27747587042687827,0.3306581987400149,0.3902439345058026,0.38091231653962443,-0.06479420051600104,-0.06585854049299829,-0.3275824641971247,0.17566648627193265,-0.5840272694074061,0.03335128703198548,0.03321996830410392,0.0334526528314634
frp_total,0.17256172970140657,0.07974461042025906,0.09694327596566135,0.06235830740789394,0.07833084155772893,0.013464159580046448,0.02632860076766059,-0.006868909075780266,0.27747587042687827,1.0,0.5682589262424845,0.31278646896481366,0.3097036626545874,0.10301917790096567,0.09732183957552974,-0.46140116041869483,-0.19347074654732932,-0.3857991705887413,-0.060369929019256294,-0.061249035215572394,-0.0594870562758276
