metric,district_value,national_avg,difference
pm2.5_ug_m3,17.267432124833334,16.509129603420604,0.7583025214127304
frp_total,10.991439393939393,120.27140909090907,-109.27996969696969
tc_loss_ha,246.54545454545453,473.34545454545446,-226.79999999999993
vim,0.6680561868484849,0.6777352525257576,-0.009679065677272725
asthma_live_discharges,14891.181818181818,5901.8436363636365,8989.33818181818
