district,target,feature,correlation
Gampaha,asthma_live_discharges,no2_ug_m3,-0.1492753178507481
Gampaha,asthma_live_discharges,so2_ug_m3,-0.010984671415006779
Gampaha,asthma_live_discharges,pm2.5_ug_m3,0.005951799805089998
Gampaha,asthma_live_discharges,vim,0.07333496217400637
Gampaha,asthma_live_discharges,vim_anomaly,0.10558908436033067
Gampaha,asthma_live_discharges,carbon_gross_emissions_yearly,0.1237108947846175
Gampaha,asthma_live_discharges,tc_loss_ha,0.15205728771801855
Gampaha,asthma_live_discharges,frp_total,0.18737122220711
Gampaha,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.44833113027802834
Gampaha,bronchitis_live_discharges,tc_loss_ha,-0.4403691520348903
Gampaha,bronchitis_live_discharges,pm2.5_ug_m3,-0.09309803666155696
Gampaha,bronchitis_live_discharges,frp_total,-0.06808357440484791
Gampaha,bronchitis_live_discharges,no2_ug_m3,0.020634334250260577
Gampaha,bronchitis_live_discharges,so2_ug_m3,0.057347495672091686
Gampaha,bronchitis_live_discharges,vim,0.1930847899679321
Gampaha,bronchitis_live_discharges,vim_anomaly,0.27495037387031973
Gampaha,asthma_deaths,no2_ug_m3,-0.0817421846245254
Gampaha,asthma_deaths,carbon_gross_emissions_yearly,-0.07051056176143364
Gampaha,asthma_deaths,vim_anomaly,-0.04744471291499947
Gampaha,asthma_deaths,tc_loss_ha,-0.045417977061634036
Gampaha,asthma_deaths,vim,-0.03946930543190468
Gampaha,asthma_deaths,so2_ug_m3,0.00018463998023616644
Gampaha,asthma_deaths,pm2.5_ug_m3,0.02631904268082502
Gampaha,asthma_deaths,frp_total,0.05786921231719709
Gampaha,bronchitis_deaths,vim_anomaly,-0.0893479381999996
Gampaha,bronchitis_deaths,vim,-0.06709882539255005
Gampaha,bronchitis_deaths,so2_ug_m3,0.007190960964347516
Gampaha,bronchitis_deaths,frp_total,0.015671854634379444
Gampaha,bronchitis_deaths,no2_ug_m3,0.03481165665793298
Gampaha,bronchitis_deaths,carbon_gross_emissions_yearly,0.047403003370913535
Gampaha,bronchitis_deaths,tc_loss_ha,0.051254836066800834
Gampaha,bronchitis_deaths,pm2.5_ug_m3,0.1593886724502426
Gampaha,asthma_cfr,tc_loss_ha,-0.1622521160937955
Gampaha,asthma_cfr,vim_anomaly,-0.15637293905418873
Gampaha,asthma_cfr,carbon_gross_emissions_yearly,-0.15509940289163687
Gampaha,asthma_cfr,frp_total,-0.12246495651922425
Gampaha,asthma_cfr,vim,-0.11439399566904121
Gampaha,asthma_cfr,pm2.5_ug_m3,-0.05295156091757237
Gampaha,asthma_cfr,so2_ug_m3,0.0058174410897211155
Gampaha,asthma_cfr,no2_ug_m3,0.07681732526272676
Gampaha,bronchitis_cfr,vim_anomaly,-0.22426824357341935
Gampaha,bronchitis_cfr,vim,-0.15683470014827902
Gampaha,bronchitis_cfr,so2_ug_m3,-0.044440261554194435
Gampaha,bronchitis_cfr,no2_ug_m3,-0.04080286932807132
Gampaha,bronchitis_cfr,frp_total,0.03696116907506722
Gampaha,bronchitis_cfr,pm2.5_ug_m3,0.17987632117635902
Gampaha,bronchitis_cfr,carbon_gross_emissions_yearly,0.24473018796201826
Gampaha,bronchitis_cfr,tc_loss_ha,0.24590722847455937
