metric,district_value,national_avg,difference
pm2.5_ug_m3,17.678894078325754,16.509129603420604,1.1697644749051506
frp_total,602.0993939393938,120.27140909090907,481.8279848484848
tc_loss_ha,1357.909090909091,473.34545454545446,884.5636363636365
vim,0.6901452020227273,0.6777352525257576,0.012409949496969719
asthma_live_discharges,6336.181818181818,5901.8436363636365,434.3381818181815
