,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,vim,vim_anomaly,tc_loss_ha,frp_total,carbon_gross_emissions_yearly,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
pm2.5_ug_m3,1.0,-0.338461251431077,0.35098770114154587,-0.20136317269695955,-0.08728310141268605,0.07961870462122805,0.0001551755291017073,0.10251355454206758,-0.005168650961438212,-0.13684490271160374,0.05211911134946797,0.048380634845112354,-0.017732855275710654,0.17632600926285846
no2_ug_m3,-0.338461251431077,1.0,-0.25604752843104334,0.1746957657996622,0.10232288136848285,-0.08399366426902002,-0.09692470974393687,-0.10309040154652428,-0.08800089637220326,0.003817165311514215,0.011862350069390886,-0.015703573814768158,0.05526716800440753,-0.039927221749801206
so2_ug_m3,0.35098770114154587,-0.25604752843104334,1.0,-0.2913219792619655,0.09009233672357124,-0.05208605689831567,-0.02661121120204414,-0.05344589443018083,0.00865981464079926,0.0147012749795752,0.04249087168417921,0.03250620301051855,-0.021991663921487298,-0.011111911268043569
vim,-0.20136317269695955,0.1746957657996622,-0.2913219792619655,1.0,0.4902677183138902,-0.05824970861513092,-0.6327673816464279,-0.06381233212827336,-0.04446640140063741,0.03244777278103519,0.051418208766381895,-0.01644749238439304,0.03900721786808733,-0.06030122846153816
vim_anomaly,-0.08728310141268605,0.10232288136848285,0.09009233672357124,0.4902677183138902,1.0,-0.10730524944606688,-0.31576736538000155,-0.1167501165540527,-0.08026826445809745,0.07147231294901629,0.11548200831522784,-0.013615231604550646,0.07947290558326109,-0.11670684488141778
tc_loss_ha,0.07961870462122805,-0.08399366426902002,-0.05208605689831567,-0.05824970861513092,-0.10730524944606688,1.0,0.18882829281597607,0.9758726049219388,-0.451281199658137,-0.3154830208395718,-0.48550299932469054,-0.37259086470146674,0.5430675616919816,0.18082521799913862
frp_total,0.0001551755291017073,-0.09692470974393687,-0.02661121120204414,-0.6327673816464279,-0.31576736538000155,0.18882829281597607,1.0,0.21061174559666723,-0.00365926025040406,-0.051778786940782744,-0.10560897849016405,-0.06157254813081209,0.008330028446197292,0.07849797005442838
carbon_gross_emissions_yearly,0.10251355454206758,-0.10309040154652428,-0.05344589443018083,-0.06381233212827336,-0.1167501165540527,0.9758726049219388,0.21061174559666723,1.0,-0.307839749025313,-0.2639802686824252,-0.4230569429173485,-0.29764498758908314,0.40099299297188123,0.22752249581156947
asthma_live_discharges,-0.005168650961438212,-0.08800089637220326,0.00865981464079926,-0.04446640140063741,-0.08026826445809745,-0.451281199658137,-0.00365926025040406,-0.307839749025313,1.0,0.4710607725291122,0.2709279916916886,0.7083845059346335,-0.8573391307119843,0.1262469361027104
bronchitis_live_discharges,-0.13684490271160374,0.003817165311514215,0.0147012749795752,0.03244777278103519,0.07147231294901629,-0.3154830208395718,-0.051778786940782744,-0.2639802686824252,0.4710607725291122,1.0,0.36613388427079346,0.43599712811836977,-0.2535513013241467,-0.7427669039256792
asthma_deaths,0.05211911134946797,0.011862350069390886,0.04249087168417921,0.051418208766381895,0.11548200831522784,-0.48550299932469054,-0.10560897849016405,-0.4230569429173485,0.2709279916916886,0.36613388427079346,1.0,0.6460052515526482,-0.12975830540829938,-0.1974590926416857
bronchitis_deaths,0.048380634845112354,-0.015703573814768158,0.03250620301051855,-0.01644749238439304,-0.013615231604550646,-0.37259086470146674,-0.06157254813081209,-0.29764498758908314,0.7083845059346335,0.43599712811836977,0.6460052515526482,1.0,-0.3959462573143072,0.13849142648265647
asthma_cfr,-0.017732855275710654,0.05526716800440753,-0.021991663921487298,0.03900721786808733,0.07947290558326109,0.5430675616919816,0.008330028446197292,0.40099299297188123,-0.8573391307119843,-0.2535513013241467,-0.12975830540829938,-0.3959462573143072,1.0,-0.14580222536827303
bronchitis_cfr,0.17632600926285846,-0.039927221749801206,-0.011111911268043569,-0.06030122846153816,-0.11670684488141778,0.18082521799913862,0.07849797005442838,0.22752249581156947,0.1262469361027104,-0.7427669039256792,-0.1974590926416857,0.13849142648265647,-0.14580222536827303,1.0
