,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,0.39662314669563753,0.6814561446237468,0.37714817861157635,-0.07869199259417047,0.23480406628911465,0.009334254825422047,-0.23950177263485334,-0.019806263238674505,0.15034833746394077,0.034798661415491594,0.010607438646410516,0.013243636216536622,0.40088865570793064,0.39731468556250316,-0.10085107195327053,-0.1499254853235978,-0.0012329194837749633,-0.7204444635803106,-0.721420877509041,-0.71801155417475
bronchitis_live_discharges,0.39662314669563753,1.0,0.8593376606249078,0.6005778298086502,0.7571248661876699,-0.7427507167242977,-0.07690085133156122,0.07292546654355672,0.03194368500532149,-0.18088527952909597,-0.08643372941763112,-0.13460056942605872,-0.13131625590323334,-0.14683608456243577,-0.13513734536616823,-0.009847606838572956,0.003468195261709257,-0.007025951690151321,-0.07876882785845218,-0.08248727497959993,-0.07507332444747389
asthma_deaths,0.6814561446237468,0.8593376606249078,1.0,0.41464249424747057,0.6752124541134197,-0.5016209003111719,-0.06812611721673523,-0.06652878309849637,0.0032751048417837113,-0.08593034339867013,-0.011184522802357065,-0.07226876240688587,-0.06859996770595114,0.01676992556744673,0.026978057835272514,-0.06289775171629465,-0.07692304215729888,-0.006013264750637431,-0.3941512547022196,-0.3898040208889624,-0.3974554098625177
bronchitis_deaths,0.37714817861157635,0.6005778298086502,0.41464249424747057,1.0,0.15403762746469532,-0.18910682598737194,0.020529469364431365,0.18448181266343677,0.04044437847735979,0.005069384007954973,-0.10886203084456667,-0.05216181092098816,-0.049039179084919164,0.16697123093791333,0.19854481804769478,-0.05969270611059025,-0.08011415909167037,-0.003333990665398697,0.2669052484116708,0.2586843828676431,0.2741535821735168
asthma_cfr,-0.07869199259417047,0.7571248661876699,0.6752124541134197,0.15403762746469532,1.0,-0.9093745591268183,-0.10081413489150666,0.14410244330234664,0.021966607307383063,-0.26802043227426003,-0.04680535973680969,-0.10861458766602626,-0.10634584543369544,-0.37609011683781884,-0.35864864035291133,0.015735108884709095,0.04557981711729014,-0.00670425383919043,0.17560881248766727,0.18230324788942556,0.16888504278317562
bronchitis_cfr,0.23480406628911465,-0.7427507167242977,-0.5016209003111719,-0.18910682598737194,-0.9093745591268183,1.0,0.0737557644764678,-0.17534875820355877,-0.03730663117769093,0.2862559527229722,0.056973350774231935,0.10320965784891159,0.10162127257902125,0.4552991795178515,0.450154722193768,-0.04345624419938286,-0.08442639382966659,0.0071374678056250924,-0.2703705055865106,-0.27181914506969984,-0.2684298589669479
pm2.5_ug_m3,0.009334254825422047,-0.07690085133156122,-0.06812611721673523,0.020529469364431365,-0.10081413489150666,0.0737557644764678,1.0,-0.244946464499063,0.3141922159852731,0.17890766264771926,0.17467062360058785,0.34807569992780507,0.35321884493054756,0.1075122850268737,0.10796138127168371,-0.3823556217270469,-0.2042003277490445,-0.3117315499980177,0.08069021536119111,0.07841621688188492,0.08268085972451686
no2_ug_m3,-0.23950177263485334,0.07292546654355672,-0.06652878309849637,0.18448181266343677,0.14410244330234664,-0.17534875820355877,-0.244946464499063,1.0,-0.37397343879441464,-0.37587994504110017,-0.24917210041285906,-0.25877587012893744,-0.25455692872795577,-0.08482846295596577,-0.0683061997382165,0.331718371147137,0.024427254463323514,0.3844163434583717,0.392288801559504,0.39205823801642803,0.39168783975801674
so2_ug_m3,-0.019806263238674505,0.03194368500532149,0.0032751048417837113,0.04044437847735979,0.021966607307383063,-0.03730663117769093,0.3141922159852731,-0.37397343879441464,1.0,0.3674560552097572,0.44181993961437294,0.40700560170251865,0.40059085092791064,-0.004528105534170494,-0.0047822140916033125,-0.6433650594314897,0.09250939582487859,-0.8293944642605445,0.04422448622847078,0.04491265246518224,0.04347860330848777
frp_total,0.15034833746394077,-0.18088527952909597,-0.08593034339867013,0.005069384007954973,-0.26802043227426003,0.2862559527229722,0.17890766264771926,-0.37587994504110017,0.3674560552097572,1.0,0.42823973609229804,0.2990561573453161,0.2954608522956025,0.21000858176204443,0.20702639098377743,-0.6734462990903588,-0.42168354345060505,-0.4845198982115439,-0.13345459252010244,-0.13580494317629094,-0.13094387869681604
