,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,vim,vim_anomaly,tc_loss_ha,frp_total,carbon_gross_emissions_yearly,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
pm2.5_ug_m3,1.0,-0.14834160079550443,0.47966362914887306,-0.20315934687042433,-0.07502986477142173,-0.009279443072506348,0.10312321358133889,-0.009691300784134277,-0.017701492049246922,0.03583737099614723,-0.12956612529850994,-0.033681572872923594,-0.09830870782118459,-0.02714452317934362
no2_ug_m3,-0.14834160079550443,1.0,-0.059320193655669276,-0.2833646625152518,-0.034022075738207085,-0.2032561735672296,0.0040619062820528235,-0.1587645183952101,-0.07419174537767317,0.13066799592178222,-0.10816504753172577,-0.15093343162285452,-0.09493707626001761,-0.2170721977913797
so2_ug_m3,0.47966362914887306,-0.059320193655669276,1.0,-0.4005533247618637,0.1650594702206693,0.03645817113379218,0.30925431758248295,0.04300531345645831,-0.04183947525387406,-0.07711976810681728,-0.03937128006989484,-0.04711260708711269,-0.02624818032368021,-0.006906874860196421
vim,-0.20315934687042433,-0.2833646625152518,-0.4005533247618637,1.0,0.6836252748821235,0.19021880081494572,-0.35001073306131164,0.2058845162030697,-0.049803116144662235,-0.19243200689743967,0.07341127521000733,0.039308740016687674,0.06564674554932733,0.08807440264476199
vim_anomaly,-0.07502986477142173,-0.034022075738207085,0.1650594702206693,0.6836252748821235,1.0,0.24185345549424797,-0.0756648790474993,0.2621078578271234,-0.05997331757542227,-0.24177750583533617,0.09338462182975991,0.0512199116386802,0.08217003382689066,0.11357409594280635
tc_loss_ha,-0.009279443072506348,-0.2032561735672296,0.03645817113379218,0.19021880081494572,0.24185345549424797,1.0,0.07965095685851882,0.9617272626956788,0.5599440766350277,-0.5372236783299443,0.49639786031145716,0.44816267014639594,0.45429150467610846,0.6696700313158039
frp_total,0.10312321358133889,0.0040619062820528235,0.30925431758248295,-0.35001073306131164,-0.0756648790474993,0.07965095685851882,1.0,0.04061967596586086,0.09091186509807768,0.007280589310355301,0.016020399171475495,0.06611444824275749,0.005764066849009835,0.06831621407290969
carbon_gross_emissions_yearly,-0.009691300784134277,-0.1587645183952101,0.04300531345645831,0.2058845162030697,0.2621078578271234,0.9617272626956788,0.04061967596586086,1.0,0.4636039133280583,-0.6145872038008482,0.4621347474203685,0.3719451124787837,0.4123935936342626,0.6126973895692487
asthma_live_discharges,-0.017701492049246922,-0.07419174537767317,-0.04183947525387406,-0.049803116144662235,-0.05997331757542227,0.5599440766350277,0.09091186509807768,0.4636039133280583,1.0,-0.0064343523647009005,0.7829866209230112,0.2319177089144832,0.7679503538000381,0.20934224648894448
bronchitis_live_discharges,0.03583737099614723,0.13066799592178222,-0.07711976810681728,-0.19243200689743967,-0.24177750583533617,-0.5372236783299443,0.007280589310355301,-0.6145872038008482,-0.0064343523647009005,1.0,-0.3540460849582958,0.2313403200700818,-0.3267807543139916,-0.22346577143648105
asthma_deaths,-0.12956612529850994,-0.10816504753172577,-0.03937128006989484,0.07341127521000733,0.09338462182975991,0.49639786031145716,0.016020399171475495,0.4621347474203685,0.7829866209230112,-0.3540460849582958,1.0,-0.06245565802918225,0.9868531293043334,0.04752219683475348
bronchitis_deaths,-0.033681572872923594,-0.15093343162285452,-0.04711260708711269,0.039308740016687674,0.0512199116386802,0.44816267014639594,0.06611444824275749,0.3719451124787837,0.2319177089144832,0.2313403200700818,-0.06245565802918225,1.0,-0.08048957896077683,0.8772019985164307
asthma_cfr,-0.09830870782118459,-0.09493707626001761,-0.02624818032368021,0.06564674554932733,0.08217003382689066,0.45429150467610846,0.005764066849009835,0.4123935936342626,0.7679503538000381,-0.3267807543139916,0.9868531293043334,-0.08048957896077683,1.0,0.016784699062037396
bronchitis_cfr,-0.02714452317934362,-0.2170721977913797,-0.006906874860196421,0.08807440264476199,0.11357409594280635,0.6696700313158039,0.06831621407290969,0.6126973895692487,0.20934224648894448,-0.22346577143648105,0.04752219683475348,0.8772019985164307,0.016784699062037396,1.0
