district,province,records,years,avg_area_ha,avg_pm2.5_ug_m3,avg_frp_total,avg_vim,avg_tc_loss_ha,avg_asthma_live_discharges,avg_bronchitis_live_discharges
Mannar,Northern,132,2014-2024,201772.0,20.322935071568185,59.31075757575758,0.6362632575681819,282.3636363636364,603.3636363636364,154.1818181818182
