district,target,feature,correlation
Mannar,asthma_live_discharges,no2_ug_m3,-0.07419174537767274
Mannar,asthma_live_discharges,vim_anomaly,-0.05997331757542233
Mannar,asthma_live_discharges,vim,-0.0498031161446632
Mannar,asthma_live_discharges,so2_ug_m3,-0.041839475253873985
Mannar,asthma_live_discharges,pm2.5_ug_m3,-0.017701492049247113
Mannar,asthma_live_discharges,frp_total,0.09091186509807762
Mannar,asthma_live_discharges,carbon_gross_emissions_yearly,0.4636039133280587
Mannar,asthma_live_discharges,tc_loss_ha,0.5599440766350279
Mannar,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.6145872038008479
Mannar,bronchitis_live_discharges,tc_loss_ha,-0.5372236783299446
Mannar,bronchitis_live_discharges,vim_anomaly,-0.24177750583533622
Mannar,bronchitis_live_discharges,vim,-0.1924320068974393
Mannar,bronchitis_live_discharges,so2_ug_m3,-0.07711976810681741
Mannar,bronchitis_live_discharges,frp_total,0.007280589310355329
Mannar,bronchitis_live_discharges,pm2.5_ug_m3,0.035837370996147394
Mannar,bronchitis_live_discharges,no2_ug_m3,0.13066799592178216
Mannar,asthma_deaths,pm2.5_ug_m3,-0.12956612529851033
Mannar,asthma_deaths,no2_ug_m3,-0.10816504753172561
Mannar,asthma_deaths,so2_ug_m3,-0.03937128006989475
Mannar,asthma_deaths,frp_total,0.01602039917147547
Mannar,asthma_deaths,vim,0.07341127521000679
Mannar,asthma_deaths,vim_anomaly,0.09338462182975989
Mannar,asthma_deaths,carbon_gross_emissions_yearly,0.46213474742036836
Mannar,asthma_deaths,tc_loss_ha,0.4963978603114572
Mannar,bronchitis_deaths,no2_ug_m3,-0.15093343162285408
Mannar,bronchitis_deaths,so2_ug_m3,-0.04711260708711269
Mannar,bronchitis_deaths,pm2.5_ug_m3,-0.03368157287292359
Mannar,bronchitis_deaths,vim,0.03930874001668825
Mannar,bronchitis_deaths,vim_anomaly,0.05121991163868025
Mannar,bronchitis_deaths,frp_total,0.06611444824275751
Mannar,bronchitis_deaths,carbon_gross_emissions_yearly,0.37194511247878376
Mannar,bronchitis_deaths,tc_loss_ha,0.4481626701463963
Mannar,asthma_cfr,pm2.5_ug_m3,-0.09830870782118499
Mannar,asthma_cfr,no2_ug_m3,-0.09493707626001748
Mannar,asthma_cfr,so2_ug_m3,-0.02624818032368017
Mannar,asthma_cfr,frp_total,0.005764066849009818
Mannar,asthma_cfr,vim,0.06564674554932698
Mannar,asthma_cfr,vim_anomaly,0.0821700338268909
Mannar,asthma_cfr,carbon_gross_emissions_yearly,0.41239359363426265
Mannar,asthma_cfr,tc_loss_ha,0.45429150467610907
Mannar,bronchitis_cfr,no2_ug_m3,-0.21707219779137912
Mannar,bronchitis_cfr,pm2.5_ug_m3,-0.02714452317934358
Mannar,bronchitis_cfr,so2_ug_m3,-0.006906874860196394
Mannar,bronchitis_cfr,frp_total,0.06831621407290958
Mannar,bronchitis_cfr,vim,0.08807440264476205
Mannar,bronchitis_cfr,vim_anomaly,0.11357409594280637
Mannar,bronchitis_cfr,carbon_gross_emissions_yearly,0.612697389569248
Mannar,bronchitis_cfr,tc_loss_ha,0.669670031315804
