,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,vim,vim_anomaly,tc_loss_ha,frp_total,carbon_gross_emissions_yearly,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
pm2.5_ug_m3,1.0,-0.061947714045412314,0.08303860563007145,-0.12864068261064449,-0.12718838873792854,0.1359600112730857,0.08346354603109456,0.14113515217929415,-0.02247358608540694,0.09490807844091738,-0.05636918685467807,0.16794946580934111,0.0816681057065213,0.14319705682193146
no2_ug_m3,-0.061947714045412314,1.0,-0.6038944039348576,0.35430523274410447,-0.0076771630628199505,0.12721047854038361,-0.4515112543445626,0.1624848093394232,-0.011221847103833301,0.10411687347731734,-0.3882149023530886,-0.04081199389710209,-0.17889639889552741,-0.19461554567656628
so2_ug_m3,0.08303860563007145,-0.6038944039348576,1.0,-0.5498337206022903,0.1094510869906374,0.03629173769013998,0.4668802768178256,0.042910763933044146,0.0267901853974497,-0.03638804888882159,-0.02946273784432275,-0.011476165844658931,-0.03090022771991926,0.022228104656923438
vim,-0.12864068261064449,0.35430523274410447,-0.5498337206022903,1.0,0.5900851770608886,-0.0029323563456091547,-0.6093228361031602,0.010365904561583232,0.09748548992255535,-0.05514174055453425,-0.040090926169473955,-0.049181955180796835,-0.13780001832050096,-0.022291215622938166
vim_anomaly,-0.12718838873792854,-0.0076771630628199505,0.1094510869906374,0.5900851770608886,1.0,-0.017774216159987,-0.21616423397294388,0.0010465592005311983,0.13953466178200283,-0.07068139994782832,-0.05576582157819706,-0.06388062419654207,-0.20055848893005251,-0.031354362277246056
tc_loss_ha,0.1359600112730857,0.12721047854038361,0.03629173769013998,-0.0029323563456091547,-0.017774216159987,1.0,0.0960954147296988,0.9938370403949661,-0.01427528042378449,0.31886951984501677,-0.5326126591292919,0.1316563920770678,0.2234673604527638,-0.11528671803097137
frp_total,0.08346354603109456,-0.4515112543445626,0.4668802768178256,-0.6093228361031602,-0.21616423397294388,0.0960954147296988,1.0,0.08450118920017886,-0.10096407811953083,0.07645101183286708,0.013499547171894723,0.07549428143575126,0.1751286336927735,0.04125451150058945
carbon_gross_emissions_yearly,0.14113515217929415,0.1624848093394232,0.042910763933044146,0.010365904561583232,0.0010465592005311983,0.9938370403949661,0.08450118920017886,1.0,-0.008382652870200605,0.2954640590890044,-0.5960238092652277,0.10761340039180713,0.16489055279301926,-0.13235958437541387
asthma_live_discharges,-0.02247358608540694,-0.011221847103833301,0.0267901853974497,0.09748548992255535,0.13953466178200283,-0.01427528042378449,-0.10096407811953083,-0.008382652870200605,1.0,0.1130758962728159,0.20421005665955702,-0.019974386785509817,-0.7715294910433089,-0.08298580363460287
bronchitis_live_discharges,0.09490807844091738,0.10411687347731734,-0.03638804888882159,-0.05514174055453425,-0.07068139994782832,0.31886951984501677,0.07645101183286708,0.2954640590890044,0.1130758962728159,1.0,-0.27930552357924215,0.7234830423611301,0.13606501307804708,0.06815059641355319
asthma_deaths,-0.05636918685467807,-0.3882149023530886,-0.02946273784432275,-0.040090926169473955,-0.05576582157819706,-0.5326126591292919,0.013499547171894723,-0.5960238092652277,0.20421005665955702,-0.27930552357924215,1.0,0.040145438958391004,0.15822860678813108,0.38752228964047436
bronchitis_deaths,0.16794946580934111,-0.04081199389710209,-0.011476165844658931,-0.049181955180796835,-0.06388062419654207,0.1316563920770678,0.07549428143575126,0.10761340039180713,-0.019974386785509817,0.7234830423611301,0.040145438958391004,1.0,0.3405282780148219,0.7303179789632196
asthma_cfr,0.0816681057065213,-0.17889639889552741,-0.03090022771991926,-0.13780001832050096,-0.20055848893005251,0.2234673604527638,0.1751286336927735,0.16489055279301926,-0.7715294910433089,0.13606501307804708,0.15822860678813108,0.3405282780148219,1.0,0.36315604684211233
bronchitis_cfr,0.14319705682193146,-0.19461554567656628,0.022228104656923438,-0.022291215622938166,-0.031354362277246056,-0.11528671803097137,0.04125451150058945,-0.13235958437541387,-0.08298580363460287,0.06815059641355319,0.38752228964047436,0.7303179789632196,0.36315604684211233,1.0
