year,January,February,March,April,May,June,July,August,September,October,November,December
2014,11.55089008,12.09894479,14.99785824,14.10315598,13.01857537,15.60465397,12.7675046,13.77624141,10.21509595,7.276325532,16.8158507,8.962668769
2015,9.503037738,11.12620229,14.28563551,8.72866023,14.7293409,12.95790293,13.8372653,9.754665454,7.459433421,6.725035478,6.297152088,7.83592763
2016,13.03877868,14.17115568,11.84323222,10.29080958,10.63629292,13.36513609,15.94677427,13.74590691,13.82154203,16.11784572,14.47244693,14.04270965
2017,11.90545368,13.34077664,13.45664893,23.86788554,13.16725516,10.6219597,16.63484297,12.50287532,10.33240378,11.79837328,13.61586208,10.63304082
2018,17.7108611,14.00669079,16.31576999,11.49893031,12.38111772,13.31204352,15.58364068,19.00496335,12.26123298,9.312110725,15.19086015,14.83726303
2019,13.49400465,11.67685525,16.7094406,13.52094761,14.73175421,12.75209374,15.54522718,14.68832986,10.06289697,5.979256104,11.32895124,8.047769446
2020,9.934576893,12.20884878,13.20921105,10.19788881,13.34128253,11.30333117,10.95213669,10.69283512,8.996322034,14.87608181,10.21687205,11.09266327
2021,9.254980281,14.0686932,15.18958749,20.59782528,9.605089032,12.61155947,11.58874276,11.856747,11.63877638,10.04184314,9.039063673,9.734778169
2022,11.25069157,14.06786283,21.22780487,9.729466635,18.39416958,12.79696215,18.69815474,12.09125164,11.75848502,10.41186007,15.87008152,12.3483465
2023,14.39115551,13.83984962,13.25169017,13.74844368,12.39819186,11.57504536,13.30475362,11.41041194,8.323024351,9.338134745,6.721272432,8.179278426
2024,11.28363092,16.48404754,17.33542857,11.08105722,12.00770145,10.6247115,16.51596145,12.44103172,11.07269918,8.956149002,9.950024291,14.4372215
