metric,district_value,national_avg,difference
pm2.5_ug_m3,16.885837559068182,16.509129603420604,0.37670795564757853
frp_total,6.380984848484848,120.27140909090907,-113.89042424242423
tc_loss_ha,682.0,473.34545454545446,208.65454545454554
vim,0.7122853535227273,0.6777352525257576,0.034550100996969646
asthma_live_discharges,7009.090909090909,5901.8436363636365,1107.2472727272725
