year,January,February,March,April,May,June,July,August,September,October,November,December
2014,14.0876422,15.32675898,16.74464333,17.35231467,16.42857821,25.03002095,20.37132248,18.8152113,13.2914741,10.5221636,20.70827434,13.56817177
2015,13.19607682,13.1534445,16.67094337,10.60357115,18.18923908,18.07734682,20.49587945,14.92960749,11.45318618,9.564124694,11.24052594,10.07444585
2016,16.35915929,17.45523153,14.86115044,12.71215255,17.73394038,22.19640027,21.41093365,19.60211218,17.98585589,12.8992682,23.06063715,17.29991358
2017,14.85833993,17.37752453,15.21150123,29.47188004,20.03161963,15.78539382,20.84764951,18.34263491,15.32878022,17.57524114,18.39343152,17.06932125
2018,22.11034668,16.59484004,18.23434944,16.51924823,16.96129534,21.70908371,22.70776973,22.17670348,14.44365459,16.40185862,20.37633187,19.37394112
2019,16.268507,14.74900169,20.6060922,14.94986927,18.62546091,18.44901055,19.46828621,21.451248,13.43404849,7.816032422,12.49300544,10.32694661
2020,12.6151196,15.06415964,18.91859204,13.00060572,20.44214558,18.97206589,15.93095519,13.37692086,15.06677792,20.68124929,15.6924151,15.15536105
2021,12.76229245,16.08347716,19.23626419,22.65810148,15.56031446,18.21136787,18.2745096,18.5665455,17.0155844,14.25883768,12.80413938,13.08595259
2022,13.62042134,17.05920257,23.99313413,11.5327167,28.04318537,19.99029284,24.26574851,17.88028224,16.05261876,15.90913776,20.66045867,17.58137309
2023,16.14803651,15.92490444,14.60825349,15.07991344,15.75349024,19.58388915,19.16492513,15.0905703,13.66156838,12.01400077,9.273856171,10.50276872
2024,13.85183007,17.43179885,22.30160076,14.23408016,20.66235982,18.21060086,22.72082208,17.59378542,17.09413231,11.45448532,18.14466019,18.38992684
