district,target,feature,correlation
Kalutara,asthma_live_discharges,carbon_gross_emissions_yearly,-0.467934571990819
Kalutara,asthma_live_discharges,tc_loss_ha,-0.44447841106177166
Kalutara,asthma_live_discharges,pm2.5_ug_m3,-0.135828816833417
Kalutara,asthma_live_discharges,so2_ug_m3,-0.1238978271164582
Kalutara,asthma_live_discharges,no2_ug_m3,-0.10299783234281598
Kalutara,asthma_live_discharges,frp_total,-0.044250563917723064
Kalutara,asthma_live_discharges,vim,0.0288541080711266
Kalutara,asthma_live_discharges,vim_anomaly,0.04104325810834217
Kalutara,bronchitis_live_discharges,carbon_gross_emissions_yearly,-0.30966592509112195
Kalutara,bronchitis_live_discharges,tc_loss_ha,-0.2943974399171915
Kalutara,bronchitis_live_discharges,pm2.5_ug_m3,-0.08786041507351791
Kalutara,bronchitis_live_discharges,so2_ug_m3,-0.020506818918200477
Kalutara,bronchitis_live_discharges,frp_total,0.010187184038152284
Kalutara,bronchitis_live_discharges,no2_ug_m3,0.014608915171309253
Kalutara,bronchitis_live_discharges,vim,0.02131670785024996
Kalutara,bronchitis_live_discharges,vim_anomaly,0.030688468068238172
Kalutara,asthma_deaths,no2_ug_m3,-0.12675185444587003
Kalutara,asthma_deaths,so2_ug_m3,-0.04802159340427377
Kalutara,asthma_deaths,carbon_gross_emissions_yearly,-0.001148974403321789
Kalutara,asthma_deaths,frp_total,0.006137257511144695
Kalutara,asthma_deaths,vim,0.02373512661973074
Kalutara,asthma_deaths,vim_anomaly,0.03546108237699201
Kalutara,asthma_deaths,pm2.5_ug_m3,0.04342224860376115
Kalutara,asthma_deaths,tc_loss_ha,0.07550039460673691
Kalutara,bronchitis_deaths,carbon_gross_emissions_yearly,-0.5234644495291293
Kalutara,bronchitis_deaths,tc_loss_ha,-0.5191575952780332
Kalutara,bronchitis_deaths,frp_total,-0.14875701682063736
Kalutara,bronchitis_deaths,pm2.5_ug_m3,-0.10378125033223669
Kalutara,bronchitis_deaths,so2_ug_m3,-0.032659859989054615
Kalutara,bronchitis_deaths,no2_ug_m3,-0.002246069530802727
Kalutara,bronchitis_deaths,vim,0.014066685759550177
Kalutara,bronchitis_deaths,vim_anomaly,0.01985934284520882
Kalutara,asthma_cfr,frp_total,-0.009040755927491184
Kalutara,asthma_cfr,vim_anomaly,-0.00820827397043197
Kalutara,asthma_cfr,vim,-0.006082029264517957
Kalutara,asthma_cfr,no2_ug_m3,0.046060763350820134
Kalutara,asthma_cfr,carbon_gross_emissions_yearly,0.14688881814560273
Kalutara,asthma_cfr,so2_ug_m3,0.1508142679607453
Kalutara,asthma_cfr,pm2.5_ug_m3,0.17427957472492564
Kalutara,asthma_cfr,tc_loss_ha,0.1746831372307501
Kalutara,bronchitis_cfr,no2_ug_m3,-0.10876913522755416
Kalutara,bronchitis_cfr,frp_total,-0.03243748495611046
Kalutara,bronchitis_cfr,so2_ug_m3,0.0058980196176182395
Kalutara,bronchitis_cfr,vim,0.03977200412686075
Kalutara,bronchitis_cfr,vim_anomaly,0.058555448626905815
Kalutara,bronchitis_cfr,pm2.5_ug_m3,0.07626066292170106
Kalutara,bronchitis_cfr,carbon_gross_emissions_yearly,0.09796250130600241
Kalutara,bronchitis_cfr,tc_loss_ha,0.15172621611993045
