,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,vim,vim_anomaly,tc_loss_ha,frp_total,carbon_gross_emissions_yearly,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr
pm2.5_ug_m3,1.0,-0.25414400105714,0.35529045040961077,-0.17583966707960755,0.01601784314043584,-0.12821646378494853,0.1628820413960109,-0.13626414853153876,-0.1089593407431112,-0.2134511197220399,-0.10782980026535338,-0.10130126253755066,0.18286355117727593,0.203378151355104
no2_ug_m3,-0.25414400105714,1.0,-0.6350627406329441,0.4903174046554792,0.1005220741428602,0.08462657149242041,-0.08307435453461418,0.11276663571727717,-0.2026207105304608,-0.026194136624469042,-0.13990788773758076,-0.07872758788290635,0.07904872137865196,-0.07351098934100399
so2_ug_m3,0.35529045040961077,-0.6350627406329441,1.0,-0.561593840419574,-0.16679524967210832,-0.010316789416884388,-0.02946457713789784,-0.009028156345615185,-0.014360171451108026,-0.023784362005956215,-0.06989513454447305,-0.005204854440358432,-0.0022228846705483196,0.0025607197722119406
vim,-0.17583966707960755,0.4903174046554792,-0.561593840419574,1.0,0.8101889005695322,0.032861826811129126,-0.0772813412121482,0.047072688755303946,-0.10437528770878798,-0.025167061324968057,-0.07007520056548179,-0.09470374910682662,0.07166321795271374,-0.005200734017867001
vim_anomaly,0.01601784314043584,0.1005220741428602,-0.16679524967210832,0.8101889005695322,1.0,0.03255090972294851,0.036033890346906176,0.04933267279971754,-0.12631303970432275,-0.028186161899245245,-0.08192156733052235,-0.11483533044602544,0.08829339759053627,-0.008853712654773142
tc_loss_ha,-0.12821646378494853,0.08462657149242041,-0.010316789416884388,0.032861826811129126,0.03255090972294851,1.0,0.06503951802470653,0.9882973669680357,-0.027836043693185496,0.30935718855247973,-0.2264381366298678,0.32624162341230284,-0.15850820269074625,-0.27802190646187
frp_total,0.1628820413960109,-0.08307435453461418,-0.02946457713789784,-0.0772813412121482,0.036033890346906176,0.06503951802470653,1.0,0.058103057841369855,0.1117713732370852,-0.08839707639980325,0.1681364247044811,-0.124467708883135,-0.11782410602488293,0.09310492388350257
carbon_gross_emissions_yearly,-0.13626414853153876,0.11276663571727717,-0.009028156345615185,0.047072688755303946,0.04933267279971754,0.9882973669680357,0.058103057841369855,1.0,-0.12376487355460677,0.23374810205786156,-0.2626027013932194,0.3017909445772145,-0.1295010506341402,-0.24594713541586474
asthma_live_discharges,-0.1089593407431112,-0.2026207105304608,-0.014360171451108026,-0.10437528770878798,-0.12631303970432275,-0.027836043693185496,0.1117713732370852,-0.12376487355460677,1.0,0.6518733418459628,0.4500018466899391,0.35436440136149633,-0.7496611260287491,-0.42297950029069814
bronchitis_live_discharges,-0.2134511197220399,-0.026194136624469042,-0.023784362005956215,-0.025167061324968057,-0.028186161899245245,0.30935718855247973,-0.08839707639980325,0.23374810205786156,0.6518733418459628,1.0,0.09877550977978108,0.6003209059948362,-0.5687020950323929,-0.846538803623483
asthma_deaths,-0.10782980026535338,-0.13990788773758076,-0.06989513454447305,-0.07007520056548179,-0.08192156733052235,-0.2264381366298678,0.1681364247044811,-0.2626027013932194,0.4500018466899391,0.09877550977978108,1.0,-0.10884305203901581,-0.32176457232616423,-0.021277932123831667
bronchitis_deaths,-0.10130126253755066,-0.07872758788290635,-0.005204854440358432,-0.09470374910682662,-0.11483533044602544,0.32624162341230284,-0.124467708883135,0.3017909445772145,0.35436440136149633,0.6003209059948362,-0.10884305203901581,1.0,-0.19598205488321987,-0.32235168930281777
asthma_cfr,0.18286355117727593,0.07904872137865196,-0.0022228846705483196,0.07166321795271374,0.08829339759053627,-0.15850820269074625,-0.11782410602488293,-0.1295010506341402,-0.7496611260287491,-0.5687020950323929,-0.32176457232616423,-0.19598205488321987,1.0,0.6888492163056835
bronchitis_cfr,0.203378151355104,-0.07351098934100399,0.0025607197722119406,-0.005200734017867001,-0.008853712654773142,-0.27802190646187,0.09310492388350257,-0.24594713541586474,-0.42297950029069814,-0.846538803623483,-0.021277932123831667,-0.32235168930281777,0.6888492163056835,1.0
