metric,district_value,national_avg,difference
pm2.5_ug_m3,12.030132162212121,16.509129603420604,-4.478997441208483
frp_total,31.205378787878786,120.27140909090907,-89.06603030303029
tc_loss_ha,273.8181818181818,473.34545454545446,-199.52727272727265
vim,0.7319936868636364,0.6777352525257576,0.0542584343378788
asthma_live_discharges,3010.818181818182,5901.8436363636365,-2891.0254545454545
