district,province,records,years,avg_area_ha,avg_pm2.5_ug_m3,avg_frp_total,avg_vim,avg_tc_loss_ha,avg_asthma_live_discharges,avg_bronchitis_live_discharges
Ratnapura,Sabaragamuwa,132,2014-2024,329262.0,14.19085569040909,44.55742424242424,0.7687708333333334,611.0,10128.727272727272,1291.090909090909
