year,January,February,March,April,May,June,July,August,September,October,November,December
2014,14.10642386,14.69480976,16.29967646,15.47583932,15.73892676,24.7126926,20.35517815,18.38544754,13.09074394,9.214865086,18.43608957,12.44782312
2015,13.15361586,12.63880516,16.06644769,9.182254947,17.35339302,17.56464161,20.29756031,14.67615047,11.00755772,8.321947551,10.47241122,9.629613511
2016,16.00247794,17.99032247,13.81010883,11.28151242,16.88856014,21.80689657,21.69829722,19.56788596,17.72077091,12.71247987,20.69776611,17.37052894
2017,14.74015624,16.40513878,13.7405619,27.71840987,20.50215982,15.69343414,21.13445784,18.38032154,15.04966664,16.51849929,16.9808482,16.49825032
2018,21.95146527,16.02291834,17.2339162,14.85327962,16.30493106,21.08210846,22.55712121,22.38206513,13.79531453,15.30828909,19.52393361,18.3197353
2019,16.37281284,13.96212035,18.88572178,13.72755508,17.80811037,17.82546569,18.90932328,21.08270593,12.65151429,7.070563627,10.98406805,10.62341262
2020,12.59345097,15.12115348,17.69126975,11.63001406,19.91969928,18.67173616,15.82633902,13.47252468,14.85884554,20.36865208,14.36835448,14.40495797
2021,11.77620663,16.120191,18.28648955,21.62774363,14.77202006,18.03534844,18.47263289,18.46198412,16.72907805,14.23209029,12.20229248,12.66865717
2022,13.38329177,16.58129651,23.11735765,10.32129873,27.55121433,20.03237826,24.28057428,17.70880436,15.84278139,16.21840062,19.50149362,16.2270571
2023,15.87558973,16.21483924,14.46285991,14.32542492,15.64556504,19.32148283,18.99696907,15.20763722,13.40645006,10.71819644,8.468222103,10.49474001
2024,13.05461945,17.63947965,20.96279205,12.67202949,20.09066705,17.87211592,22.17642301,17.57950333,16.91067796,11.31121462,16.37613161,17.9396442
