district,province,records,years,avg_area_ha,avg_pm2.5_ug_m3,avg_frp_total,avg_vim,avg_tc_loss_ha,avg_asthma_live_discharges,avg_bronchitis_live_discharges
Galle,Southern,132,2014-2024,161446.0,16.32024116844697,2.070227272727273,0.7258598485075758,296.90909090909093,8129.909090909091,1532.3636363636363
