,asthma_live_discharges,bronchitis_live_discharges,asthma_deaths,bronchitis_deaths,asthma_cfr,bronchitis_cfr,pm2.5_ug_m3,no2_ug_m3,so2_ug_m3,frp_total,frp_mean,brightness,bright_t31,tc_loss_ha,carbon_gross_emissions_yearly,vim,vim_anomaly,vim_climatology,total_population_1k,male_population_1k,female_population_1k
asthma_live_discharges,1.0,-0.03940761087266235,0.3271698232574438,-0.2808210356939986,0.044479292225653534,-0.45086610429133156,-0.0422082314693466,-0.1732948456516687,-0.025125774700697337,0.11897333632644985,0.0017782583412797525,-0.0012964588070616093,-0.005328559436820577,-0.021654285547177177,-0.09753408292367162,0.04768777231275981,0.07138902526228462,-0.010076551268215132,-0.7864080501910445,-0.7173237090595324,-0.7657079785670646
bronchitis_live_discharges,-0.03940761087266235,1.0,0.1839784369178553,0.11139783613219083,0.16728043858891978,-0.5756437164691579,0.1696863374460412,0.17319012559344957,0.01375339870869613,-0.08227504335007678,0.09086267449197998,-0.09500893755514397,-0.08915968456112548,-0.3590383151883095,-0.359076320489132,-0.07857736519533161,-0.09467411396833261,-0.0063621894386014155,0.27212837246948224,0.29340920004239873,0.18935343298807433
asthma_deaths,0.3271698232574438,0.1839784369178553,1.0,-0.3323680051974595,0.9441175904999103,-0.5320337948105894,0.04324996430990394,-0.09246283391546588,-0.00184473207001586,0.17248573631018285,0.0792316801103725,0.08643409450875157,0.08460791037325524,0.3101177837258332,0.2011240311208428,-0.054188849666785596,-0.07366827848500469,-0.0003522809573730993,-0.4499999999999995,-0.5677335894338367,-0.17499999999999477
bronchitis_deaths,-0.2808210356939986,0.11139783613219083,-0.3323680051974595,1.0,-0.23001037363378457,0.4061120662724067,-0.07733133867942767,0.1027688999494018,-0.03705890995151887,-0.2093107327412617,-0.10609305806689918,-0.08116879734699926,-0.0791764902585736,-0.5855200448395139,-0.551055654315919,0.06577762088719677,0.09056728915018836,-0.004875948410618004,0.5026496955314984,0.6122092016703189,0.23220230500096153
asthma_cfr,0.044479292225653534,0.16728043858891978,0.9441175904999103,-0.23001037363378457,1.0,-0.42075349846245114,0.05065630325731682,-0.04368552799730641,0.008804346467922879,0.1318957313620061,0.0827594000536338,0.1013505938523561,0.10081440209661398,0.30601499714866726,0.21269030323858035,-0.048287631909709555,-0.06742134545826728,0.0005445994246948598,-0.26391123289997465,-0.38356937496690535,-0.01794375537499505
bronchitis_cfr,-0.45086610429133156,-0.5756437164691579,-0.5320337948105894,0.4061120662724067,-0.42075349846245114,1.0,-0.18138737972221966,0.00488269594995125,-0.04497485502081343,-0.04296230790430757,-0.043458637674628514,0.042197349310524795,0.03922967213739534,-0.09863620824452284,-0.029466661046014118,-0.009068251753144047,-0.01668383226702928,0.006139783196142284,0.2935192610967644,0.3355460295198941,0.1723222528188647
pm2.5_ug_m3,-0.0422082314693466,0.1696863374460412,0.04324996430990394,-0.07733133867942767,0.05065630325731682,-0.18138737972221966,1.0,-0.037853550285364385,0.4731626034372141,0.17866512668293097,0.29284762221734684,0.06843690234601407,0.06510318686932026,0.13158727358766723,0.13186827398746587,-0.31090202664243805,-0.23756492872652882,-0.1511991904140739,0.06336551308064624,0.05950888781429073,0.058836367386179055
no2_ug_m3,-0.1732948456516687,0.17319012559344957,-0.09246283391546588,0.1027688999494018,-0.04368552799730641,0.00488269594995125,-0.037853550285364385,1.0,0.30617959145908175,0.18538897775968557,0.16152348018843363,0.15766669479093023,0.1477936412830157,-0.12601061283704676,-0.10718788477820676,-0.3557375314352697,0.09315887725687019,-0.5097431184035017,0.229158308154442,0.23748190331059094,0.17551253933569796
so2_ug_m3,-0.025125774700697337,0.01375339870869613,-0.00184473207001586,-0.03705890995151887,0.008804346467922879,-0.04497485502081343,0.4731626034372141,0.30617959145908175,1.0,0.3984531738182572,0.3529947946670839,0.30430407499878714,0.28203878550269257,0.05201140540971292,0.04810021787411018,-0.3676796649803408,0.10937716381418874,-0.5436815548319693,0.026919610071119017,0.029409625752643533,0.018087308652672447
frp_total,0.11897333632644985,-0.08227504335007678,0.17248573631018285,-0.2093107327412617,0.1318957313620061,-0.04296230790430757,0.17866512668293097,0.18538897775968557,0.3984531738182572,1.0,0.5090272596720798,0.40953108791774695,0.4011667902899536,0.21016943462301305,0.1924839011142978,-0.5699108283864222,-0.1257133656112753,-0.5623538046496528,-0.19729441854657823,-0.22416290985332216,-0.11813975415477444
frp_mean,0.0017782583412797525,0.09086267449197998,0.0792316801103725,-0.10609305806689918,0.0827594000536338,-0.043458637674628514,0.29284762221734684,0.16152348018843363,0.3529947946670839,0.5090272596720798,1.0,0.6537660915468775,0.6411104896971479,0.041148124219865384,0.029385811596747753,-0.44867540664800415,0.04114346200474853,-0.5722820079666991,-0.04634470010164196,-0.03205420419438188,-0.062224807590507226
brightness,-0.0012964588070616093,-0.09500893755514397,0.08643409450875157,-0.08116879734699926,0.1013505938523561,0.042197349310524795,0.06843690234601407,0.15766669479093023,0.30430407499878714,0.40953108791774695,0.6537660915468775,1.0,0.9989673397974322,0.0774573714956505,0.05799457168629541,-0.4313546266520567,0.16123245926496835,-0.6638331452267431,-0.06400485850883075,-0.06377545443353819,-0.053295399474905025
bright_t31,-0.005328559436820577,-0.08915968456112548,0.08460791037325524,-0.0791764902585736,0.10081440209661398,0.03922967213739534,0.06510318686932026,0.1477936412830157,0.28203878550269257,0.4011667902899536,0.6411104896971479,0.9989673397974322,1.0,0.07059869876607397,0.05083710584214003,-0.4247299395876404,0.15662166254455887,-0.6515312892995061,-0.05490381618246085,-0.0544599516872308,-0.04613061120878822
tc_loss_ha,-0.021654285547177177,-0.3590383151883095,0.3101177837258332,-0.5855200448395139,0.30601499714866726,-0.09863620824452284,0.13158727358766723,-0.12601061283704676,0.05201140540971292,0.21016943462301305,0.041148124219865384,0.0774573714956505,0.07059869876607397,1.0,0.98829514453446,-0.15559498033623947,-0.2073251867787908,0.007325061216160141,-0.41639516715295094,-0.521462293157513,-0.16841460582300777
carbon_gross_emissions_yearly,-0.09753408292367162,-0.359076320489132,0.2011240311208428,-0.551055654315919,0.21269030323858035,-0.029466661046014118,0.13186827398746587,-0.10718788477820676,0.04810021787411018,0.1924839011142978,0.029385811596747753,0.05799457168629541,0.05083710584214003,0.98829514453446,1.0,-0.17581857815270335,-0.23193157182900628,0.006914744013983337,-0.35343345246586183,-0.4563666018245399,-0.11993624478108568
vim,0.04768777231275981,-0.07857736519533161,-0.054188849666785596,0.06577762088719677,-0.048287631909709555,-0.009068251753144047,-0.31090202664243805,-0.3557375314352697,-0.3676796649803408,-0.5699108283864222,-0.44867540664800415,-0.4313546266520567,-0.4247299395876404,-0.15559498033623947,-0.17581857815270335,1.0,0.5814271026304724,0.6489717565183765,0.04457838948071776,0.06617209052565155,0.0007188876717837218
vim_anomaly,0.07138902526228462,-0.09467411396833261,-0.07366827848500469,0.09056728915018836,-0.06742134545826728,-0.01668383226702928,-0.23756492872652882,0.09315887725687019,0.10937716381418874,-0.1257133656112753,0.04114346200474853,0.16123245926496835,0.15662166254455887,-0.2073251867787908,-0.23193157182900628,0.5814271026304724,1.0,-0.24128112495480247,0.04985668848175284,0.08128073864178197,-0.01136696869309852
vim_climatology,-0.010076551268215132,-0.0063621894386014155,-0.0003522809573730993,-0.004875948410618004,0.0005445994246948598,0.006139783196142284,-0.1511991904140739,-0.5097431184035017,-0.5436815548319693,-0.5623538046496528,-0.5722820079666991,-0.6638331452267431,-0.6515312892995061,0.007325061216160141,0.006914744013983337,0.6489717565183765,-0.24128112495480247,1.0,0.007327443913342091,0.003789506508976124,0.011977552550652717
total_population_1k,-0.7864080501910445,0.27212837246948224,-0.4499999999999995,0.5026496955314984,-0.26391123289997465,0.2935192610967644,0.06336551308064624,0.229158308154442,0.026919610071119017,-0.19729441854657823,-0.04634470010164196,-0.06400485850883075,-0.05490381618246085,-0.41639516715295094,-0.35343345246586183,0.04457838948071776,0.04985668848175284,0.007327443913342091,1.0,0.9621590305141872,0.8899999999999976
male_population_1k,-0.7173237090595324,0.29340920004239873,-0.5677335894338367,0.6122092016703189,-0.38356937496690535,0.3355460295198941,0.05950888781429073,0.23748190331059094,0.029409625752643533,-0.22416290985332216,-0.03205420419438188,-0.06377545443353819,-0.0544599516872308,-0.521462293157513,-0.4563666018245399,0.06617209052565155,0.08128073864178197,0.003789506508976124,0.9621590305141872,1.0,0.732077523217312
female_population_1k,-0.7657079785670646,0.18935343298807433,-0.17499999999999477,0.23220230500096153,-0.01794375537499505,0.1723222528188647,0.058836367386179055,0.17551253933569796,0.018087308652672447,-0.11813975415477444,-0.062224807590507226,-0.053295399474905025,-0.04613061120878822,-0.16841460582300777,-0.11993624478108568,0.0007188876717837218,-0.01136696869309852,0.011977552550652717,0.8899999999999976,0.732077523217312,1.0
