district,province,records,years,avg_asthma_live_discharges,avg_bronchitis_live_discharges,avg_asthma_deaths,avg_bronchitis_deaths,avg_asthma_cfr,avg_bronchitis_cfr
Mullaitivu,Northern,132,2014-2024,1106.8181818181818,169.54545454545453,1.3636363636363635,2.8181818181818183,0.1190909090909091,2.6845454545454546
