target,district_value,national_avg,difference
asthma_live_discharges,1106.8181818181818,5901.8436363636365,-4795.0254545454545
bronchitis_live_discharges,169.54545454545453,1374.6036363636363,-1205.0581818181818
asthma_deaths,1.3636363636363635,20.003636363636364,-18.64
bronchitis_deaths,2.8181818181818183,44.86545454545454,-42.04727272727272
asthma_cfr,0.1190909090909091,12.96261818181818,-12.84352727272727
bronchitis_cfr,2.6845454545454546,234.0098909090909,-231.32534545454544
