target,district_value,national_avg,difference
asthma_live_discharges,7009.090909090909,5901.8436363636365,1107.2472727272725
bronchitis_live_discharges,1556.0,1374.6036363636363,181.39636363636373
asthma_deaths,17.545454545454547,20.003636363636364,-2.458181818181817
bronchitis_deaths,36.72727272727273,44.86545454545454,-8.138181818181813
asthma_cfr,16.11090909090909,12.96261818181818,3.1482909090909104
bronchitis_cfr,247.45818181818183,234.0098909090909,13.448290909090929
